,Name,Team,Games,PassComp,PassAtt,PassYards,PassTD,INT,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
4396,KerryCollins,TEN,1.0,11.0,16.0,110.0,1.0,0.0,1.0,-1.0,0.0,8.3,8.3,2010.0,6
4417,KerryCollins,TEN,1.0,17.0,31.0,276.0,3.0,2.0,0.0,0.0,0.0,18.0,18.0,2010.0,7
4476,KerryCollins,TEN,1.0,8.0,15.0,52.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2010.0,8
4546,KerryCollins,TEN,1.0,9.0,20.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2010.0,10
4661,KerryCollins,TEN,1.0,14.0,32.0,169.0,0.0,2.0,1.0,4.0,0.0,3.2,3.2,2010.0,13
4678,KerryCollins,TEN,1.0,28.0,39.0,244.0,3.0,0.0,0.0,0.0,0.0,21.8,21.8,2010.0,14
4732,KerryCollins,TEN,1.0,14.0,24.0,237.0,2.0,1.0,2.0,-2.0,0.0,15.3,15.3,2010.0,15
4769,KerryCollins,TEN,1.0,14.0,37.0,235.0,2.0,2.0,2.0,-1.0,0.0,13.3,13.3,2010.0,16
4797,KerryCollins,TEN,1.0,28.0,39.0,300.0,2.0,0.0,2.0,2.0,0.0,19.2,19.2,2010.0,17
4864,KerryCollins,IND,1.0,16.0,31.0,197.0,1.0,0.0,1.0,0.0,0.0,9.9,9.9,2011.0,1
4907,KerryCollins,IND,1.0,19.0,38.0,191.0,1.0,1.0,1.0,-1.0,0.0,8.5,8.5,2011.0,2
4952,KerryCollins,IND,1.0,13.0,29.0,93.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,2011.0,3
2230,KevinKolb,PHI,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,-1.2,-1.2,2007.0,3
2850,KevinKolb,PHI,1.0,5.0,6.0,53.0,0.0,0.0,3.0,-3.0,0.0,1.8,1.8,2008.0,1
2935,KevinKolb,PHI,1.0,2.0,3.0,18.0,0.0,1.0,0.0,0.0,0.0,-1.3,-1.3,2008.0,3
3175,KevinKolb,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,10
3251,KevinKolb,PHI,1.0,10.0,23.0,73.0,0.0,2.0,3.0,12.0,0.0,0.1,0.1,2008.0,12
3299,KevinKolb,PHI,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,-0.3,-0.3,2008.0,13
3380,KevinKolb,PHI,1.0,0.0,2.0,0.0,0.0,1.0,2.0,-2.0,0.0,-2.2,-2.2,2008.0,15
3465,KevinKolb,PHI,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,-0.2,-0.2,2008.0,17
3501,KevinKolb,PHI,1.0,7.0,11.0,23.0,0.0,0.0,3.0,4.0,0.0,0.3,0.3,2009.0,1
3525,KevinKolb,PHI,1.0,31.0,51.0,391.0,2.0,3.0,1.0,-6.0,0.0,17.0,17.0,2009.0,2
3553,KevinKolb,PHI,1.0,24.0,34.0,327.0,2.0,0.0,1.0,1.0,1.0,27.2,27.2,2009.0,3
3667,KevinKolb,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,5
3991,KevinKolb,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,13
4212,KevinKolb,PHI,1.0,5.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,1
4295,KevinKolb,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,3
4314,KevinKolb,PHI,1.0,22.0,35.0,201.0,1.0,1.0,2.0,21.0,0.0,12.1,12.1,2010.0,4
4349,KevinKolb,PHI,1.0,21.0,31.0,253.0,1.0,0.0,3.0,17.0,0.0,14.8,14.8,2010.0,5
4373,KevinKolb,PHI,1.0,23.0,29.0,326.0,3.0,1.0,2.0,1.0,0.0,23.1,23.1,2010.0,6
4431,KevinKolb,PHI,1.0,26.0,48.0,231.0,1.0,2.0,3.0,18.0,0.0,10.0,10.0,2010.0,7
4550,KevinKolb,PHI,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-0.1,-0.1,2010.0,10
4823,KevinKolb,PHI,1.0,18.0,36.0,162.0,1.0,3.0,3.0,12.0,0.0,4.7,4.7,2010.0,17
4851,KevinKolb,ARI,1.0,18.0,27.0,309.0,2.0,0.0,4.0,-1.0,0.0,19.3,19.3,2011.0,1
4896,KevinKolb,ARI,1.0,17.0,30.0,251.0,2.0,1.0,0.0,0.0,0.0,16.0,16.0,2011.0,2
4942,KevinKolb,ARI,1.0,25.0,39.0,252.0,1.0,2.0,3.0,16.0,0.0,11.7,11.7,2011.0,3
4985,KevinKolb,ARI,1.0,20.0,34.0,237.0,0.0,1.0,2.0,1.0,0.0,6.6,6.6,2011.0,4
5025,KevinKolb,ARI,1.0,21.0,42.0,232.0,0.0,2.0,2.0,10.0,0.0,5.3,5.3,2011.0,5
5076,KevinKolb,ARI,1.0,18.0,34.0,272.0,2.0,1.0,2.0,14.0,0.0,18.3,18.3,2011.0,7
5125,KevinKolb,ARI,1.0,10.0,21.0,153.0,1.0,1.0,1.0,5.0,0.0,8.6,8.6,2011.0,8
5300,KevinKolb,ARI,1.0,16.0,25.0,247.0,1.0,0.0,3.0,20.0,0.0,15.9,15.9,2011.0,13
5365,KevinKolb,ARI,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2011.0,14
5527,KevinKolb,ARI,1.0,6.0,8.0,66.0,1.0,0.0,1.0,-1.0,0.0,6.5,6.5,2012.0,1
5554,KevinKolb,ARI,1.0,15.0,27.0,140.0,1.0,0.0,6.0,20.0,1.0,16.6,16.6,2012.0,2
5585,KevinKolb,ARI,1.0,17.0,24.0,222.0,2.0,0.0,4.0,16.0,0.0,18.5,18.5,2012.0,3
5619,KevinKolb,ARI,1.0,29.0,48.0,324.0,3.0,2.0,0.0,0.0,0.0,21.0,21.0,2012.0,4
5662,KevinKolb,ARI,1.0,28.0,50.0,289.0,0.0,0.0,1.0,2.0,0.0,10.8,10.8,2012.0,5
5696,KevinKolb,ARI,1.0,14.0,26.0,128.0,1.0,1.0,5.0,66.0,0.0,13.7,13.7,2012.0,6
2929,KevinOConnell,NE,1.0,3.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,3
3419,KevinOConnell,NE,1.0,1.0,2.0,-2.0,0.0,0.0,3.0,-6.0,0.0,-0.7,-0.7,2008.0,16
5670,KirkCousins,WAS,1.0,5.0,9.0,111.0,1.0,2.0,0.0,0.0,0.0,4.4,4.4,2012.0,5
5977,KirkCousins,WAS,1.0,2.0,2.0,26.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2012.0,14
5995,KirkCousins,WAS,1.0,26.0,37.0,329.0,2.0,1.0,3.0,22.0,0.0,21.4,21.4,2012.0,15
6377,KirkCousins,WAS,1.0,5.0,9.0,48.0,0.0,2.0,1.0,1.0,0.0,-2.0,-2.0,2013.0,8
6577,KirkCousins,WAS,1.0,7.0,16.0,59.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2013.0,14
6590,KirkCousins,WAS,1.0,29.0,45.0,381.0,3.0,2.0,0.0,0.0,0.0,22.2,22.2,2013.0,15
6635,KirkCousins,WAS,1.0,21.0,36.0,197.0,1.0,1.0,2.0,10.0,0.0,10.9,10.9,2013.0,16
6689,KirkCousins,WAS,1.0,19.0,49.0,169.0,0.0,2.0,1.0,3.0,0.0,2.1,2.1,2013.0,17
6732,KirkCousins,WAS,1.0,22.0,33.0,250.0,2.0,0.0,1.0,-1.0,0.0,17.9,17.9,2014.0,2
6764,KirkCousins,WAS,1.0,30.0,48.0,427.0,3.0,1.0,3.0,5.0,0.0,27.6,27.6,2014.0,3
6828,KirkCousins,WAS,1.0,19.0,33.0,257.0,1.0,4.0,1.0,12.0,0.0,6.5,6.5,2014.0,4
6845,KirkCousins,WAS,1.0,21.0,36.0,283.0,2.0,0.0,2.0,4.0,0.0,19.7,19.7,2014.0,5
6891,KirkCousins,WAS,1.0,24.0,38.0,354.0,2.0,3.0,0.0,0.0,0.0,16.2,16.2,2014.0,6
6938,KirkCousins,WAS,1.0,10.0,16.0,139.0,0.0,1.0,0.0,0.0,0.0,2.6,2.6,2014.0,7
7319,KirkCousins,WAS,1.0,21.0,31.0,196.0,1.0,2.0,2.0,-1.0,0.0,7.7,7.7,2015.0,1
7349,KirkCousins,WAS,1.0,23.0,27.0,203.0,1.0,0.0,0.0,0.0,0.0,12.1,12.1,2015.0,2
1116,KliffKingsbury,NYJ,1.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2005.0,11
381,KordellStewart,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,10
557,KordellStewart,BAL,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-0.1,-0.1,2004.0,14
1037,KordellStewart,BAL,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,3.0,3.0,2005.0,9
35,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,1
78,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,2
119,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,3
159,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,4
228,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,6
267,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,7
304,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,8
342,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
377,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,10
427,KoyDetmer,PHI,1.0,0.0,1.0,0.0,0.0,0.0,3.0,-4.0,0.0,-0.4,-0.4,2004.0,11
469,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,-0.2,-0.2,2004.0,12
510,KoyDetmer,PHI,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,13
550,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,14
594,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,15
634,KoyDetmer,PHI,1.0,1.0,6.0,5.0,0.0,0.0,4.0,-1.0,0.0,0.1,0.1,2004.0,16
675,KoyDetmer,PHI,1.0,17.0,31.0,202.0,0.0,2.0,0.0,0.0,0.0,3.1,3.1,2004.0,17
724,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1
762,KoyDetmer,PHI,1.0,9.0,9.0,94.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,2005.0,2
806,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,3
844,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,4
878,KoyDetmer,PHI,1.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2005.0,5
962,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,7
1003,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,8
1041,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,9
1074,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,10
1121,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,11
1167,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,12
1214,KoyDetmer,PHI,1.0,13.0,29.0,84.0,0.0,2.0,1.0,1.0,0.0,-1.5,-1.5,2005.0,13
1251,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,14
1294,KoyDetmer,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,15
1340,KoyDetmer,PHI,1.0,2.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2005.0,16
23,KurtWarner,NYG,1.0,16.0,28.0,203.0,0.0,0.0,1.0,0.0,0.0,7.1,7.1,2004.0,1
53,KurtWarner,NYG,1.0,22.0,33.0,232.0,1.0,0.0,0.0,0.0,0.0,13.3,13.3,2004.0,2
98,KurtWarner,NYG,1.0,19.0,27.0,286.0,0.0,0.0,3.0,-2.0,1.0,17.2,17.2,2004.0,3
137,KurtWarner,NYG,1.0,20.0,26.0,187.0,1.0,1.0,2.0,22.0,0.0,11.7,11.7,2004.0,4
180,KurtWarner,NYG,1.0,18.0,33.0,217.0,1.0,0.0,1.0,-1.0,0.0,12.6,12.6,2004.0,5
248,KurtWarner,NYG,1.0,23.0,34.0,270.0,1.0,1.0,0.0,0.0,0.0,11.8,11.8,2004.0,7
298,KurtWarner,NYG,1.0,13.0,21.0,144.0,0.0,0.0,2.0,0.0,0.0,5.8,5.8,2004.0,8
333,KurtWarner,NYG,1.0,18.0,36.0,195.0,1.0,2.0,1.0,3.0,0.0,6.1,6.1,2004.0,9
362,KurtWarner,NYG,1.0,19.0,30.0,193.0,1.0,0.0,3.0,8.0,0.0,12.5,12.5,2004.0,10
539,KurtWarner,NYG,1.0,6.0,9.0,127.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,2004.0,14
699,KurtWarner,ARI,1.0,27.0,46.0,264.0,1.0,1.0,3.0,11.0,0.0,13.7,13.7,2005.0,1
751,KurtWarner,ARI,1.0,29.0,42.0,327.0,0.0,1.0,1.0,0.0,0.0,10.1,10.1,2005.0,2
799,KurtWarner,ARI,1.0,8.0,13.0,105.0,0.0,0.0,1.0,13.0,0.0,5.5,5.5,2005.0,3
1029,KurtWarner,ARI,1.0,29.0,48.0,334.0,1.0,3.0,0.0,0.0,0.0,10.4,10.4,2005.0,9
1050,KurtWarner,ARI,1.0,29.0,45.0,359.0,1.0,0.0,1.0,0.0,0.0,18.4,18.4,2005.0,10
1087,KurtWarner,ARI,1.0,27.0,39.0,285.0,3.0,0.0,2.0,1.0,0.0,22.5,22.5,2005.0,11
1136,KurtWarner,ARI,1.0,29.0,46.0,315.0,2.0,1.0,1.0,5.0,0.0,18.1,18.1,2005.0,12
1183,KurtWarner,ARI,1.0,29.0,45.0,354.0,1.0,2.0,3.0,-5.0,0.0,13.7,13.7,2005.0,13
1229,KurtWarner,ARI,1.0,25.0,41.0,255.0,1.0,1.0,1.0,3.0,0.0,11.5,11.5,2005.0,14
1271,KurtWarner,ARI,1.0,10.0,10.0,115.0,1.0,0.0,0.0,0.0,0.0,8.6,8.6,2005.0,15
1400,KurtWarner,ARI,1.0,23.0,37.0,301.0,3.0,0.0,1.0,0.0,0.0,23.0,23.0,2006.0,1
1459,KurtWarner,ARI,1.0,24.0,38.0,231.0,1.0,1.0,2.0,1.0,0.0,11.3,11.3,2006.0,2
1510,KurtWarner,ARI,1.0,19.0,28.0,256.0,1.0,3.0,3.0,10.0,0.0,8.2,8.2,2006.0,3
1546,KurtWarner,ARI,1.0,11.0,20.0,128.0,0.0,1.0,2.0,-6.0,0.0,1.5,1.5,2006.0,4
1947,KurtWarner,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,14
2026,KurtWarner,ARI,1.0,9.0,13.0,105.0,0.0,0.0,5.0,-2.0,0.0,4.0,4.0,2006.0,16
2048,KurtWarner,ARI,1.0,22.0,32.0,356.0,1.0,0.0,0.0,0.0,0.0,18.2,18.2,2006.0,17
2181,KurtWarner,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2
2192,KurtWarner,ARI,1.0,15.0,20.0,258.0,2.0,0.0,0.0,0.0,0.0,18.3,18.3,2007.0,3
2253,KurtWarner,ARI,1.0,14.0,21.0,132.0,1.0,0.0,1.0,0.0,0.0,8.3,8.3,2007.0,4
2275,KurtWarner,ARI,1.0,14.0,28.0,190.0,1.0,1.0,3.0,0.0,1.0,15.6,15.6,2007.0,5
2346,KurtWarner,ARI,1.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,2007.0,6
2359,KurtWarner,ARI,1.0,27.0,41.0,282.0,2.0,2.0,1.0,0.0,0.0,14.3,14.3,2007.0,7
2454,KurtWarner,ARI,1.0,10.0,30.0,172.0,0.0,2.0,0.0,0.0,0.0,2.9,2.9,2007.0,9
2471,KurtWarner,ARI,1.0,26.0,36.0,259.0,3.0,1.0,4.0,-2.0,0.0,19.2,19.2,2007.0,10
2514,KurtWarner,ARI,1.0,16.0,28.0,211.0,2.0,0.0,2.0,-2.0,0.0,16.2,16.2,2007.0,11
2549,KurtWarner,ARI,1.0,34.0,48.0,484.0,2.0,2.0,0.0,0.0,0.0,22.4,22.4,2007.0,12
2604,KurtWarner,ARI,1.0,18.0,30.0,169.0,2.0,1.0,1.0,0.0,0.0,12.8,12.8,2007.0,13
2640,KurtWarner,ARI,1.0,28.0,46.0,337.0,3.0,5.0,0.0,0.0,0.0,15.5,15.5,2007.0,14
2683,KurtWarner,ARI,1.0,19.0,30.0,233.0,3.0,1.0,1.0,0.0,0.0,18.3,18.3,2007.0,15
2722,KurtWarner,ARI,1.0,36.0,53.0,361.0,3.0,0.0,1.0,0.0,0.0,26.4,26.4,2007.0,16
2773,KurtWarner,ARI,1.0,23.0,39.0,300.0,3.0,2.0,3.0,19.0,0.0,21.9,21.9,2007.0,17
2833,KurtWarner,ARI,1.0,19.0,30.0,197.0,1.0,0.0,5.0,-4.0,0.0,11.5,11.5,2008.0,1
2857,KurtWarner,ARI,1.0,19.0,24.0,361.0,3.0,0.0,0.0,0.0,0.0,26.4,26.4,2008.0,2
2909,KurtWarner,ARI,1.0,16.0,30.0,192.0,2.0,1.0,0.0,0.0,0.0,13.7,13.7,2008.0,3
2943,KurtWarner,ARI,1.0,40.0,57.0,472.0,2.0,3.0,0.0,0.0,0.0,17.9,17.9,2008.0,4
2973,KurtWarner,ARI,1.0,33.0,42.0,250.0,2.0,0.0,2.0,10.0,0.0,19.0,19.0,2008.0,5
3021,KurtWarner,ARI,1.0,22.0,30.0,236.0,2.0,1.0,2.0,-1.0,0.0,14.3,14.3,2008.0,6
3081,KurtWarner,ARI,1.0,35.0,49.0,381.0,2.0,1.0,0.0,0.0,0.0,21.2,21.2,2008.0,8
3109,KurtWarner,ARI,1.0,23.0,34.0,342.0,2.0,0.0,3.0,-2.0,0.0,21.5,21.5,2008.0,9
3145,KurtWarner,ARI,1.0,32.0,42.0,328.0,3.0,0.0,0.0,0.0,0.0,25.1,25.1,2008.0,10
3186,KurtWarner,ARI,1.0,32.0,44.0,395.0,1.0,1.0,3.0,-3.0,0.0,16.5,16.5,2008.0,11
3232,KurtWarner,ARI,1.0,32.0,52.0,351.0,1.0,1.0,1.0,0.0,0.0,15.0,15.0,2008.0,12
3269,KurtWarner,ARI,1.0,21.0,39.0,235.0,3.0,3.0,0.0,0.0,0.0,15.4,15.4,2008.0,13
3318,KurtWarner,ARI,1.0,24.0,33.0,279.0,1.0,1.0,2.0,-2.0,0.0,13.0,13.0,2008.0,14
3360,KurtWarner,ARI,1.0,29.0,45.0,270.0,1.0,1.0,0.0,0.0,0.0,12.8,12.8,2008.0,15
3413,KurtWarner,ARI,1.0,6.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2008.0,16
3425,KurtWarner,ARI,1.0,19.0,30.0,263.0,4.0,1.0,0.0,0.0,0.0,23.5,23.5,2008.0,17
3486,KurtWarner,ARI,1.0,26.0,44.0,288.0,1.0,2.0,2.0,-4.0,0.0,11.1,11.1,2009.0,1
3521,KurtWarner,ARI,1.0,24.0,26.0,243.0,2.0,0.0,1.0,-1.0,0.0,17.6,17.6,2009.0,2
3568,KurtWarner,ARI,1.0,30.0,52.0,332.0,1.0,2.0,0.0,0.0,0.0,13.3,13.3,2009.0,3
3640,KurtWarner,ARI,1.0,26.0,38.0,302.0,2.0,0.0,2.0,0.0,0.0,20.1,20.1,2009.0,5
3680,KurtWarner,ARI,1.0,32.0,41.0,276.0,2.0,1.0,0.0,0.0,0.0,16.0,16.0,2009.0,6
3722,KurtWarner,ARI,1.0,20.0,36.0,231.0,1.0,1.0,3.0,-3.0,0.0,10.9,10.9,2009.0,7
3768,KurtWarner,ARI,1.0,27.0,46.0,242.0,2.0,5.0,1.0,8.0,0.0,7.5,7.5,2009.0,8
3788,KurtWarner,ARI,1.0,22.0,32.0,261.0,5.0,0.0,1.0,3.0,0.0,30.7,30.7,2009.0,9
3824,KurtWarner,ARI,1.0,29.0,38.0,340.0,2.0,0.0,4.0,0.0,0.0,21.6,21.6,2009.0,10
3876,KurtWarner,ARI,1.0,15.0,19.0,203.0,2.0,0.0,1.0,0.0,0.0,15.1,15.1,2009.0,11
3953,KurtWarner,ARI,1.0,22.0,32.0,285.0,3.0,0.0,3.0,-1.0,0.0,23.3,23.3,2009.0,13
4027,KurtWarner,ARI,1.0,16.0,29.0,178.0,0.0,2.0,0.0,0.0,0.0,2.1,2.1,2009.0,14
4054,KurtWarner,ARI,1.0,23.0,37.0,233.0,2.0,1.0,2.0,-2.0,0.0,14.1,14.1,2009.0,15
4087,KurtWarner,ARI,1.0,24.0,38.0,313.0,2.0,0.0,1.0,10.0,0.0,20.5,20.5,2009.0,16
4167,KurtWarner,ARI,1.0,4.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2009.0,17
30,KyleBoller,BAL,1.0,22.0,38.0,191.0,0.0,2.0,2.0,16.0,0.0,4.2,4.2,2004.0,1
67,KyleBoller,BAL,1.0,10.0,18.0,98.0,0.0,0.0,8.0,34.0,0.0,7.3,7.3,2004.0,2
101,KyleBoller,BAL,1.0,11.0,18.0,126.0,1.0,0.0,4.0,24.0,1.0,15.4,15.4,2004.0,3
143,KyleBoller,BAL,1.0,10.0,17.0,154.0,1.0,0.0,3.0,3.0,0.0,10.5,10.5,2004.0,4
198,KyleBoller,BAL,1.0,9.0,18.0,81.0,0.0,3.0,7.0,-6.0,0.0,-3.4,-3.4,2004.0,5
259,KyleBoller,BAL,1.0,10.0,19.0,86.0,0.0,0.0,4.0,5.0,0.0,2.9,2.9,2004.0,7
290,KyleBoller,BAL,1.0,24.0,38.0,223.0,1.0,1.0,1.0,7.0,0.0,11.6,11.6,2004.0,8
335,KyleBoller,BAL,1.0,17.0,30.0,142.0,0.0,0.0,2.0,1.0,0.0,4.8,4.8,2004.0,9
355,KyleBoller,BAL,1.0,19.0,33.0,213.0,2.0,0.0,2.0,5.0,0.0,17.0,17.0,2004.0,10
393,KyleBoller,BAL,1.0,23.0,34.0,232.0,2.0,0.0,3.0,9.0,0.0,18.2,18.2,2004.0,11
461,KyleBoller,BAL,1.0,15.0,35.0,93.0,0.0,1.0,2.0,10.0,0.0,1.7,1.7,2004.0,12
498,KyleBoller,BAL,1.0,19.0,33.0,172.0,0.0,1.0,2.0,10.0,0.0,5.9,5.9,2004.0,13
516,KyleBoller,BAL,1.0,18.0,34.0,219.0,4.0,0.0,4.0,19.0,0.0,25.7,25.7,2004.0,14
583,KyleBoller,BAL,1.0,19.0,40.0,210.0,1.0,2.0,1.0,2.0,0.0,8.6,8.6,2004.0,15
620,KyleBoller,BAL,1.0,18.0,32.0,177.0,0.0,1.0,4.0,28.0,0.0,7.9,7.9,2004.0,16
657,KyleBoller,BAL,1.0,14.0,27.0,142.0,1.0,0.0,4.0,22.0,0.0,11.9,11.9,2004.0,17
716,KyleBoller,BAL,1.0,15.0,23.0,141.0,0.0,1.0,1.0,2.0,0.0,3.8,3.8,2005.0,1
1072,KyleBoller,BAL,1.0,19.0,33.0,142.0,0.0,3.0,2.0,9.0,0.0,0.6,0.6,2005.0,10
1102,KyleBoller,BAL,1.0,21.0,36.0,163.0,1.0,1.0,6.0,17.0,0.0,10.2,10.2,2005.0,11
1142,KyleBoller,BAL,1.0,18.0,32.0,211.0,3.0,2.0,4.0,10.0,0.0,16.4,16.4,2005.0,12
1181,KyleBoller,BAL,1.0,17.0,33.0,198.0,0.0,0.0,3.0,11.0,1.0,15.0,15.0,2005.0,13
1234,KyleBoller,BAL,1.0,23.0,39.0,251.0,1.0,2.0,2.0,3.0,0.0,9.3,9.3,2005.0,14
1256,KyleBoller,BAL,1.0,19.0,27.0,253.0,3.0,0.0,1.0,9.0,0.0,23.0,23.0,2005.0,15
1305,KyleBoller,BAL,1.0,24.0,34.0,289.0,3.0,1.0,2.0,1.0,0.0,21.7,21.7,2005.0,16
1384,KyleBoller,BAL,1.0,15.0,36.0,151.0,0.0,2.0,2.0,4.0,0.0,2.4,2.4,2005.0,17
1439,KyleBoller,BAL,1.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,0.0,-0.2,-0.2,2006.0,1
1601,KyleBoller,BAL,1.0,17.0,31.0,226.0,3.0,1.0,6.0,27.0,0.0,21.7,21.7,2006.0,6
1853,KyleBoller,BAL,1.0,3.0,3.0,21.0,0.0,0.0,3.0,-3.0,0.0,0.5,0.5,2006.0,12
1960,KyleBoller,BAL,1.0,13.0,21.0,238.0,2.0,1.0,9.0,12.0,0.0,15.7,15.7,2006.0,15
2033,KyleBoller,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,16
2137,KyleBoller,BAL,1.0,2.0,6.0,19.0,0.0,1.0,0.0,0.0,0.0,-1.2,-1.2,2007.0,1
2149,KyleBoller,BAL,1.0,23.0,35.0,185.0,2.0,0.0,3.0,7.0,0.0,16.1,16.1,2007.0,2
2213,KyleBoller,BAL,1.0,8.0,10.0,83.0,0.0,0.0,1.0,2.0,0.0,3.5,3.5,2007.0,3
2263,KyleBoller,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,4
2332,KyleBoller,BAL,1.0,18.0,30.0,184.0,0.0,1.0,2.0,6.0,0.0,5.0,5.0,2007.0,6
2362,KyleBoller,BAL,1.0,21.0,36.0,191.0,1.0,0.0,1.0,7.0,0.0,12.3,12.3,2007.0,7
2455,KyleBoller,BAL,1.0,3.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2007.0,9
2494,KyleBoller,BAL,1.0,6.0,8.0,89.0,0.0,1.0,0.0,0.0,0.0,1.6,1.6,2007.0,10
2525,KyleBoller,BAL,1.0,22.0,41.0,279.0,1.0,2.0,2.0,19.0,0.0,12.1,12.1,2007.0,11
