,Name,Team,Games,RunAtt,RunYards,RunTD,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
10441,RashadJennings,JAC,1.0,3.0,19.0,0.0,2.0,1.0,14.0,0.0,3.3,3.3,2010.0,3
10546,RashadJennings,JAC,1.0,3.0,6.0,0.0,2.0,2.0,9.0,0.0,1.5,1.5,2010.0,4
10777,RashadJennings,JAC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6
11144,RashadJennings,JAC,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2010.0,10
11245,RashadJennings,JAC,1.0,2.0,3.0,0.0,1.0,1.0,9.0,0.0,1.2,1.2,2010.0,11
11304,RashadJennings,JAC,1.0,7.0,53.0,1.0,0.0,0.0,0.0,0.0,11.3,11.3,2010.0,12
11407,RashadJennings,JAC,1.0,10.0,44.0,1.0,2.0,2.0,10.0,0.0,11.4,11.4,2010.0,13
11494,RashadJennings,JAC,1.0,5.0,109.0,1.0,1.0,0.0,0.0,0.0,16.9,16.9,2010.0,14
11615,RashadJennings,JAC,1.0,3.0,13.0,0.0,8.0,7.0,64.0,0.0,7.7,7.7,2010.0,15
11720,RashadJennings,JAC,1.0,15.0,32.0,0.0,4.0,4.0,29.0,0.0,6.1,6.1,2010.0,16
11788,RashadJennings,JAC,1.0,22.0,108.0,1.0,7.0,4.0,34.0,0.0,20.2,20.2,2010.0,17
13601,RashadJennings,JAC,1.0,8.0,31.0,0.0,1.0,1.0,9.0,0.0,4.0,4.0,2012.0,1
13931,RashadJennings,JAC,1.0,2.0,12.0,0.0,1.0,1.0,-2.0,0.0,1.0,1.0,2012.0,4
14024,RashadJennings,JAC,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2012.0,5
14121,RashadJennings,JAC,1.0,21.0,44.0,1.0,9.0,7.0,58.0,0.0,16.2,16.2,2012.0,7
14202,RashadJennings,JAC,1.0,17.0,59.0,0.0,8.0,6.0,56.0,0.0,11.5,11.5,2012.0,8
14311,RashadJennings,JAC,1.0,12.0,45.0,0.0,4.0,3.0,7.0,0.0,5.2,5.2,2012.0,9
14401,RashadJennings,JAC,1.0,11.0,27.0,0.0,1.0,0.0,0.0,0.0,2.7,2.7,2012.0,10
14519,RashadJennings,JAC,1.0,3.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.1,-0.1,2012.0,11
14549,RashadJennings,JAC,1.0,16.0,43.0,1.0,1.0,1.0,2.0,0.0,10.5,10.5,2012.0,12
14667,RashadJennings,JAC,1.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2012.0,13
15156,RashadJennings,OAK,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2013.0,1
15209,RashadJennings,OAK,1.0,4.0,32.0,0.0,1.0,1.0,2.0,0.0,3.4,3.4,2013.0,2
15317,RashadJennings,OAK,1.0,0.0,0.0,0.0,2.0,2.0,15.0,0.0,1.5,1.5,2013.0,3
15365,RashadJennings,OAK,1.0,15.0,45.0,0.0,8.0,8.0,71.0,0.0,11.6,11.6,2013.0,4
15475,RashadJennings,OAK,1.0,10.0,41.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1,2013.0,5
15567,RashadJennings,OAK,1.0,4.0,12.0,0.0,2.0,1.0,9.0,0.0,2.1,2.1,2013.0,6
15751,RashadJennings,OAK,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2013.0,8
15766,RashadJennings,OAK,1.0,15.0,102.0,1.0,10.0,7.0,74.0,0.0,23.6,23.6,2013.0,9
15850,RashadJennings,OAK,1.0,20.0,88.0,0.0,5.0,2.0,19.0,0.0,10.7,10.7,2013.0,10
15909,RashadJennings,OAK,1.0,22.0,150.0,1.0,3.0,2.0,-2.0,0.0,20.8,20.8,2013.0,11
16008,RashadJennings,OAK,1.0,16.0,73.0,0.0,5.0,4.0,49.0,0.0,12.2,12.2,2013.0,12
16086,RashadJennings,OAK,1.0,17.0,35.0,2.0,2.0,1.0,8.0,0.0,16.3,16.3,2013.0,13
16256,RashadJennings,OAK,1.0,23.0,91.0,2.0,3.0,3.0,12.0,0.0,22.3,22.3,2013.0,15
16365,RashadJennings,OAK,1.0,10.0,45.0,0.0,3.0,3.0,27.0,0.0,7.2,7.2,2013.0,16
16489,RashadJennings,OAK,1.0,4.0,9.0,0.0,3.0,2.0,8.0,0.0,1.7,1.7,2013.0,17
16523,RashadJennings,NYG,1.0,16.0,46.0,1.0,5.0,4.0,50.0,0.0,15.6,15.6,2014.0,1
16633,RashadJennings,NYG,1.0,18.0,64.0,0.0,4.0,4.0,45.0,0.0,10.9,10.9,2014.0,2
16706,RashadJennings,NYG,1.0,34.0,176.0,1.0,0.0,0.0,0.0,0.0,23.6,23.6,2014.0,3
16840,RashadJennings,NYG,1.0,13.0,55.0,0.0,2.0,1.0,-3.0,0.0,5.2,5.2,2014.0,4
16913,RashadJennings,NYG,1.0,10.0,55.0,0.0,2.0,2.0,17.0,0.0,7.2,7.2,2014.0,5
17423,RashadJennings,NYG,1.0,18.0,59.0,0.0,7.0,4.0,8.0,0.0,6.7,6.7,2014.0,11
17499,RashadJennings,NYG,1.0,19.0,52.0,0.0,10.0,8.0,68.0,0.0,12.0,12.0,2014.0,12
17574,RashadJennings,NYG,1.0,26.0,91.0,2.0,5.0,3.0,3.0,0.0,21.4,21.4,2014.0,13
17718,RashadJennings,NYG,1.0,2.0,5.0,0.0,1.0,1.0,17.0,0.0,2.2,2.2,2014.0,14
17841,RashadJennings,NYG,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2014.0,15
17993,RashadJennings,NYG,1.0,10.0,33.0,0.0,5.0,3.0,21.0,0.0,5.4,5.4,2014.0,17
6857,RashardMendenhall,PIT,1.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2008.0,1
7070,RashardMendenhall,PIT,1.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,1.1,1.1,2008.0,3
7134,RashardMendenhall,PIT,1.0,9.0,30.0,0.0,1.0,1.0,6.0,0.0,3.6,3.6,2008.0,4
8570,RashardMendenhall,PIT,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2009.0,1
8639,RashardMendenhall,PIT,1.0,3.0,39.0,0.0,1.0,1.0,13.0,0.0,5.2,5.2,2009.0,2
8795,RashardMendenhall,PIT,1.0,29.0,165.0,2.0,2.0,2.0,26.0,0.0,31.1,31.1,2009.0,4
8903,RashardMendenhall,PIT,1.0,15.0,77.0,1.0,2.0,2.0,16.0,0.0,15.3,15.3,2009.0,5
9005,RashardMendenhall,PIT,1.0,17.0,62.0,1.0,2.0,2.0,15.0,0.0,13.7,13.7,2009.0,6
9119,RashardMendenhall,PIT,1.0,10.0,69.0,0.0,2.0,1.0,-1.0,0.0,6.8,6.8,2009.0,7
9300,RashardMendenhall,PIT,1.0,22.0,155.0,0.0,1.0,1.0,9.0,0.0,16.4,16.4,2009.0,9
9432,RashardMendenhall,PIT,1.0,13.0,36.0,0.0,1.0,1.0,5.0,0.0,4.1,4.1,2009.0,10
9498,RashardMendenhall,PIT,1.0,21.0,80.0,0.0,5.0,4.0,36.0,1.0,17.6,17.6,2009.0,11
9608,RashardMendenhall,PIT,1.0,24.0,95.0,0.0,2.0,2.0,22.0,0.0,11.7,11.7,2009.0,12
9697,RashardMendenhall,PIT,1.0,20.0,103.0,1.0,0.0,0.0,0.0,0.0,16.3,16.3,2009.0,13
9826,RashardMendenhall,PIT,1.0,16.0,53.0,0.0,2.0,1.0,17.0,0.0,7.0,7.0,2009.0,14
9900,RashardMendenhall,PIT,1.0,11.0,38.0,1.0,6.0,6.0,73.0,0.0,17.1,17.1,2009.0,15
10013,RashardMendenhall,PIT,1.0,17.0,36.0,1.0,3.0,1.0,4.0,0.0,10.0,10.0,2009.0,16
10106,RashardMendenhall,PIT,1.0,20.0,94.0,0.0,3.0,1.0,26.0,0.0,12.0,12.0,2009.0,17
10195,RashardMendenhall,PIT,1.0,22.0,120.0,1.0,2.0,2.0,15.0,0.0,19.5,19.5,2010.0,1
10325,RashardMendenhall,PIT,1.0,23.0,69.0,0.0,1.0,1.0,3.0,0.0,7.2,7.2,2010.0,2
10395,RashardMendenhall,PIT,1.0,19.0,143.0,1.0,0.0,0.0,0.0,0.0,20.3,20.3,2010.0,3
10494,RashardMendenhall,PIT,1.0,25.0,79.0,2.0,2.0,2.0,9.0,0.0,20.8,20.8,2010.0,4
10699,RashardMendenhall,PIT,1.0,27.0,84.0,1.0,4.0,3.0,15.0,0.0,15.9,15.9,2010.0,6
10833,RashardMendenhall,PIT,1.0,15.0,37.0,0.0,1.0,1.0,6.0,0.0,4.3,4.3,2010.0,7
10901,RashardMendenhall,PIT,1.0,15.0,71.0,1.0,3.0,2.0,14.0,0.0,14.5,14.5,2010.0,8
10993,RashardMendenhall,PIT,1.0,22.0,99.0,1.0,3.0,3.0,31.0,0.0,19.0,19.0,2010.0,9
11120,RashardMendenhall,PIT,1.0,11.0,50.0,0.0,3.0,2.0,5.0,0.0,5.5,5.5,2010.0,10
11203,RashardMendenhall,PIT,1.0,23.0,59.0,1.0,1.0,0.0,0.0,0.0,11.9,11.9,2010.0,11
11288,RashardMendenhall,PIT,1.0,36.0,151.0,1.0,1.0,0.0,0.0,0.0,21.1,21.1,2010.0,12
11425,RashardMendenhall,PIT,1.0,19.0,45.0,0.0,7.0,3.0,18.0,0.0,6.3,6.3,2010.0,13
11511,RashardMendenhall,PIT,1.0,18.0,66.0,0.0,2.0,1.0,9.0,0.0,7.5,7.5,2010.0,14
11593,RashardMendenhall,PIT,1.0,17.0,100.0,1.0,1.0,0.0,0.0,0.0,16.0,16.0,2010.0,15
11695,RashardMendenhall,PIT,1.0,18.0,65.0,1.0,2.0,2.0,18.0,0.0,14.3,14.3,2010.0,16
11789,RashardMendenhall,PIT,1.0,14.0,36.0,2.0,1.0,1.0,24.0,0.0,18.0,18.0,2010.0,17
11927,RashardMendenhall,PIT,1.0,12.0,45.0,0.0,1.0,0.0,0.0,0.0,4.5,4.5,2011.0,1
11997,RashardMendenhall,PIT,1.0,19.0,66.0,1.0,2.0,2.0,12.0,0.0,13.8,13.8,2011.0,2
12119,RashardMendenhall,PIT,1.0,18.0,37.0,0.0,4.0,3.0,9.0,0.0,4.6,4.6,2011.0,3
12211,RashardMendenhall,PIT,1.0,9.0,25.0,1.0,2.0,0.0,0.0,0.0,8.5,8.5,2011.0,4
12385,RashardMendenhall,PIT,1.0,23.0,146.0,1.0,0.0,0.0,0.0,0.0,20.6,20.6,2011.0,6
12520,RashardMendenhall,PIT,1.0,13.0,32.0,0.0,2.0,1.0,5.0,0.0,3.7,3.7,2011.0,7
12594,RashardMendenhall,PIT,1.0,13.0,70.0,0.0,4.0,3.0,22.0,0.0,9.2,9.2,2011.0,8
12683,RashardMendenhall,PIT,1.0,13.0,52.0,1.0,2.0,1.0,3.0,0.0,11.5,11.5,2011.0,9
12771,RashardMendenhall,PIT,1.0,16.0,44.0,2.0,3.0,1.0,26.0,0.0,19.0,19.0,2011.0,10
12998,RashardMendenhall,PIT,1.0,17.0,57.0,0.0,2.0,2.0,10.0,0.0,6.7,6.7,2011.0,12
13073,RashardMendenhall,PIT,1.0,16.0,60.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,2011.0,13
13189,RashardMendenhall,PIT,1.0,18.0,76.0,0.0,0.0,0.0,0.0,0.0,7.6,7.6,2011.0,14
13295,RashardMendenhall,PIT,1.0,15.0,64.0,0.0,4.0,3.0,25.0,0.0,8.9,8.9,2011.0,15
13366,RashardMendenhall,PIT,1.0,18.0,116.0,1.0,1.0,1.0,35.0,0.0,21.1,21.1,2011.0,16
13511,RashardMendenhall,PIT,1.0,8.0,38.0,0.0,1.0,1.0,7.0,0.0,4.5,4.5,2011.0,17
13954,RashardMendenhall,PIT,1.0,13.0,68.0,0.0,4.0,3.0,33.0,1.0,16.1,16.1,2012.0,5
14083,RashardMendenhall,PIT,1.0,6.0,6.0,0.0,1.0,1.0,11.0,0.0,1.7,1.7,2012.0,6
14477,RashardMendenhall,PIT,1.0,11.0,33.0,0.0,4.0,3.0,17.0,0.0,5.0,5.0,2012.0,11
14597,RashardMendenhall,PIT,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2012.0,12
14923,RashardMendenhall,PIT,1.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2012.0,16
15040,RashardMendenhall,PIT,1.0,6.0,19.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2012.0,17
15106,RashardMendenhall,ARI,1.0,16.0,60.0,0.0,1.0,1.0,4.0,0.0,6.4,6.4,2013.0,1
15170,RashardMendenhall,ARI,1.0,15.0,66.0,1.0,2.0,2.0,28.0,0.0,15.4,15.4,2013.0,2
15304,RashardMendenhall,ARI,1.0,9.0,29.0,0.0,1.0,1.0,12.0,0.0,4.1,4.1,2013.0,3
15392,RashardMendenhall,ARI,1.0,12.0,21.0,0.0,4.0,3.0,13.0,0.0,3.4,3.4,2013.0,4
15449,RashardMendenhall,ARI,1.0,17.0,43.0,1.0,2.0,2.0,7.0,0.0,11.0,11.0,2013.0,5
15554,RashardMendenhall,ARI,1.0,10.0,40.0,0.0,1.0,1.0,2.0,0.0,4.2,4.2,2013.0,6
15626,RashardMendenhall,ARI,1.0,13.0,22.0,1.0,0.0,0.0,0.0,0.0,8.2,8.2,2013.0,7
15865,RashardMendenhall,ARI,1.0,13.0,42.0,0.0,1.0,1.0,9.0,0.0,5.1,5.1,2013.0,10
15928,RashardMendenhall,ARI,1.0,13.0,14.0,1.0,3.0,3.0,13.0,0.0,8.7,8.7,2013.0,11
16003,RashardMendenhall,ARI,1.0,13.0,54.0,1.0,2.0,1.0,24.0,0.0,13.8,13.8,2013.0,12
16105,RashardMendenhall,ARI,1.0,18.0,76.0,0.0,0.0,0.0,0.0,0.0,7.6,7.6,2013.0,13
16193,RashardMendenhall,ARI,1.0,17.0,41.0,1.0,0.0,0.0,0.0,0.0,10.1,10.1,2013.0,14
16259,RashardMendenhall,ARI,1.0,21.0,69.0,2.0,2.0,1.0,9.0,0.0,19.8,19.8,2013.0,15
16373,RashardMendenhall,ARI,1.0,21.0,63.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,2013.0,16
16465,RashardMendenhall,ARI,1.0,10.0,47.0,0.0,2.0,2.0,13.0,0.0,6.0,6.0,2013.0,17
16603,RayAgnew,CLE,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2014.0,1
16701,RayAgnew,CLE,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2014.0,2
16793,RayAgnew,CLE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,3
16946,RayAgnew,CLE,1.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,1.2,1.2,2014.0,5
17051,RayAgnew,CLE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,6
17138,RayAgnew,CLE,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3,0.3,2014.0,7
17476,RayAgnew,CLE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,11
17562,RayAgnew,CLE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,12
17654,RayAgnew,CLE,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2014.0,13
16484,RayGraham,HOU,1.0,4.0,8.0,0.0,3.0,1.0,12.0,0.0,2.0,2.0,2013.0,17
6825,RayRice,BAL,1.0,22.0,64.0,0.0,4.0,3.0,19.0,0.0,8.3,8.3,2008.0,1
7054,RayRice,BAL,1.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2008.0,3
7186,RayRice,BAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
7288,RayRice,BAL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,5
7318,RayRice,BAL,1.0,6.0,23.0,0.0,8.0,7.0,64.0,0.0,8.7,8.7,2008.0,6
7432,RayRice,BAL,1.0,7.0,13.0,0.0,2.0,2.0,46.0,0.0,5.9,5.9,2008.0,7
7515,RayRice,BAL,1.0,8.0,64.0,0.0,3.0,3.0,37.0,0.0,10.1,10.1,2008.0,8
7599,RayRice,BAL,1.0,21.0,154.0,0.0,4.0,3.0,22.0,0.0,17.6,17.6,2008.0,9
7748,RayRice,BAL,1.0,7.0,17.0,0.0,2.0,2.0,2.0,0.0,1.9,1.9,2008.0,10
7849,RayRice,BAL,1.0,8.0,19.0,0.0,5.0,4.0,18.0,0.0,3.7,3.7,2008.0,11
7941,RayRice,BAL,1.0,8.0,7.0,0.0,6.0,3.0,42.0,0.0,4.9,4.9,2008.0,12
8034,RayRice,BAL,1.0,11.0,41.0,0.0,6.0,4.0,14.0,0.0,5.5,5.5,2008.0,13
8142,RayRice,BAL,1.0,3.0,31.0,0.0,2.0,2.0,9.0,0.0,4.0,4.0,2008.0,14
8514,RayRice,BAL,1.0,19.0,108.0,0.0,4.0,2.0,12.0,0.0,12.0,12.0,2009.0,1
8623,RayRice,BAL,1.0,8.0,36.0,0.0,6.0,5.0,46.0,0.0,8.2,8.2,2009.0,2
8708,RayRice,BAL,1.0,11.0,48.0,1.0,7.0,4.0,27.0,0.0,13.5,13.5,2009.0,3
8804,RayRice,BAL,1.0,11.0,103.0,0.0,7.0,5.0,49.0,0.0,15.2,15.2,2009.0,4
8898,RayRice,BAL,1.0,14.0,69.0,0.0,8.0,7.0,74.0,1.0,20.3,20.3,2009.0,5
8996,RayRice,BAL,1.0,10.0,77.0,2.0,11.0,10.0,117.0,0.0,31.4,31.4,2009.0,6
9202,RayRice,BAL,1.0,23.0,84.0,1.0,5.0,5.0,24.0,0.0,16.8,16.8,2009.0,8
9296,RayRice,BAL,1.0,12.0,48.0,1.0,8.0,8.0,87.0,0.0,19.5,19.5,2009.0,9
9404,RayRice,BAL,1.0,20.0,89.0,1.0,3.0,3.0,15.0,0.0,16.4,16.4,2009.0,10
9507,RayRice,BAL,1.0,20.0,71.0,0.0,10.0,7.0,64.0,0.0,13.5,13.5,2009.0,11
9601,RayRice,BAL,1.0,19.0,88.0,0.0,5.0,5.0,67.0,0.0,15.5,15.5,2009.0,12
9718,RayRice,BAL,1.0,14.0,54.0,0.0,6.0,3.0,17.0,0.0,7.1,7.1,2009.0,13
9792,RayRice,BAL,1.0,13.0,166.0,1.0,7.0,4.0,53.0,0.0,27.9,27.9,2009.0,14
9912,RayRice,BAL,1.0,16.0,87.0,0.0,5.0,5.0,17.0,0.0,10.4,10.4,2009.0,15
10005,RayRice,BAL,1.0,30.0,141.0,0.0,2.0,1.0,14.0,0.0,15.5,15.5,2009.0,16
10115,RayRice,BAL,1.0,14.0,70.0,0.0,7.0,4.0,19.0,0.0,8.9,8.9,2009.0,17
10224,RayRice,BAL,1.0,21.0,43.0,0.0,4.0,2.0,19.0,0.0,6.2,6.2,2010.0,1
10306,RayRice,BAL,1.0,16.0,87.0,0.0,6.0,4.0,30.0,0.0,11.7,11.7,2010.0,2
10411,RayRice,BAL,1.0,15.0,80.0,0.0,5.0,4.0,16.0,0.0,9.6,9.6,2010.0,3
10537,RayRice,BAL,1.0,8.0,20.0,0.0,1.0,1.0,9.0,0.0,2.9,2.9,2010.0,4
10592,RayRice,BAL,1.0,27.0,133.0,2.0,4.0,4.0,26.0,0.0,27.9,27.9,2010.0,5
10706,RayRice,BAL,1.0,28.0,88.0,0.0,10.0,8.0,38.0,0.0,12.6,12.6,2010.0,6
10819,RayRice,BAL,1.0,16.0,72.0,0.0,2.0,1.0,1.0,0.0,7.3,7.3,2010.0,7
10995,RayRice,BAL,1.0,22.0,83.0,0.0,8.0,7.0,97.0,0.0,18.0,18.0,2010.0,9
11107,RayRice,BAL,1.0,12.0,59.0,0.0,5.0,3.0,43.0,0.0,10.2,10.2,2010.0,10
11192,RayRice,BAL,1.0,19.0,65.0,1.0,7.0,6.0,66.0,0.0,19.1,19.1,2010.0,11
11300,RayRice,BAL,1.0,20.0,85.0,0.0,8.0,7.0,47.0,0.0,13.2,13.2,2010.0,12
11430,RayRice,BAL,1.0,9.0,32.0,0.0,4.0,2.0,18.0,0.0,5.0,5.0,2010.0,13
11503,RayRice,BAL,1.0,19.0,54.0,0.0,8.0,8.0,66.0,0.0,12.0,12.0,2010.0,14
11584,RayRice,BAL,1.0,31.0,153.0,1.0,7.0,5.0,80.0,1.0,35.3,35.3,2010.0,15
11708,RayRice,BAL,1.0,25.0,92.0,0.0,2.0,1.0,0.0,0.0,9.2,9.2,2010.0,16
11795,RayRice,BAL,1.0,20.0,77.0,1.0,1.0,0.0,0.0,0.0,13.7,13.7,2010.0,17
11885,RayRice,BAL,1.0,19.0,107.0,1.0,5.0,4.0,42.0,1.0,26.9,26.9,2011.0,1
11995,RayRice,BAL,1.0,13.0,43.0,0.0,8.0,5.0,53.0,1.0,15.6,15.6,2011.0,2
12092,RayRice,BAL,1.0,9.0,81.0,0.0,7.0,5.0,83.0,0.0,16.4,16.4,2011.0,3
12191,RayRice,BAL,1.0,25.0,66.0,1.0,5.0,2.0,64.0,0.0,19.0,19.0,2011.0,4
12387,RayRice,BAL,1.0,23.0,101.0,0.0,7.0,5.0,60.0,0.0,16.1,16.1,2011.0,6
12505,RayRice,BAL,1.0,8.0,28.0,0.0,8.0,5.0,35.0,0.0,6.3,6.3,2011.0,7
12579,RayRice,BAL,1.0,18.0,63.0,3.0,9.0,7.0,36.0,0.0,27.9,27.9,2011.0,8
12679,RayRice,BAL,1.0,18.0,43.0,1.0,7.0,5.0,43.0,0.0,14.6,14.6,2011.0,9
12786,RayRice,BAL,1.0,5.0,27.0,0.0,10.0,8.0,54.0,0.0,8.1,8.1,2011.0,10
12866,RayRice,BAL,1.0,20.0,104.0,2.0,10.0,5.0,43.0,0.0,26.7,26.7,2011.0,11
12991,RayRice,BAL,1.0,21.0,59.0,0.0,3.0,3.0,24.0,0.0,8.3,8.3,2011.0,12
13067,RayRice,BAL,1.0,29.0,204.0,1.0,3.0,2.0,10.0,0.0,27.4,27.4,2011.0,13
13169,RayRice,BAL,1.0,26.0,103.0,1.0,6.0,6.0,46.0,0.0,20.9,20.9,2011.0,14
13289,RayRice,BAL,1.0,10.0,57.0,0.0,11.0,9.0,55.0,0.0,11.2,11.2,2011.0,15
13369,RayRice,BAL,1.0,23.0,87.0,0.0,3.0,3.0,48.0,1.0,19.5,19.5,2011.0,16
13465,RayRice,BAL,1.0,24.0,191.0,2.0,2.0,2.0,8.0,0.0,31.9,31.9,2011.0,17
13567,RayRice,BAL,1.0,10.0,68.0,2.0,4.0,3.0,25.0,0.0,21.3,21.3,2012.0,1
13674,RayRice,BAL,1.0,16.0,99.0,0.0,10.0,6.0,53.0,0.0,15.2,15.2,2012.0,2
13764,RayRice,BAL,1.0,20.0,101.0,1.0,5.0,5.0,49.0,0.0,21.0,21.0,2012.0,3
13873,RayRice,BAL,1.0,18.0,49.0,0.0,11.0,8.0,47.0,0.0,9.6,9.6,2012.0,4
13961,RayRice,BAL,1.0,17.0,102.0,0.0,3.0,1.0,16.0,0.0,11.8,11.8,2012.0,5
14031,RayRice,BAL,1.0,16.0,63.0,2.0,4.0,1.0,43.0,0.0,22.6,22.6,2012.0,6
14147,RayRice,BAL,1.0,9.0,42.0,0.0,5.0,5.0,12.0,0.0,5.4,5.4,2012.0,7
14281,RayRice,BAL,1.0,25.0,98.0,1.0,2.0,2.0,6.0,0.0,16.4,16.4,2012.0,9
14371,RayRice,BAL,1.0,13.0,35.0,1.0,5.0,4.0,33.0,0.0,12.8,12.8,2012.0,10
14454,RayRice,BAL,1.0,20.0,40.0,0.0,5.0,5.0,53.0,0.0,9.3,9.3,2012.0,11
14532,RayRice,BAL,1.0,22.0,97.0,0.0,9.0,8.0,67.0,0.0,16.4,16.4,2012.0,12
14618,RayRice,BAL,1.0,12.0,78.0,1.0,2.0,1.0,5.0,0.0,14.3,14.3,2012.0,13
14707,RayRice,BAL,1.0,20.0,121.0,1.0,4.0,3.0,15.0,0.0,19.6,19.6,2012.0,14
14836,RayRice,BAL,1.0,12.0,38.0,0.0,7.0,3.0,3.0,0.0,4.1,4.1,2012.0,15
14891,RayRice,BAL,1.0,24.0,107.0,0.0,7.0,6.0,51.0,1.0,21.8,21.8,2012.0,16
15065,RayRice,BAL,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2012.0,17
15085,RayRice,BAL,1.0,12.0,36.0,1.0,11.0,8.0,35.0,0.0,13.1,13.1,2013.0,1
15202,RayRice,BAL,1.0,13.0,36.0,0.0,3.0,3.0,9.0,0.0,4.5,4.5,2013.0,2
15404,RayRice,BAL,1.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,1.7,1.7,2013.0,4
15435,RayRice,BAL,1.0,27.0,74.0,2.0,7.0,6.0,28.0,0.0,22.2,22.2,2013.0,5
15552,RayRice,BAL,1.0,14.0,34.0,0.0,4.0,3.0,15.0,0.0,4.9,4.9,2013.0,6
15629,RayRice,BAL,1.0,15.0,45.0,0.0,5.0,4.0,27.0,0.0,7.2,7.2,2013.0,7
15801,RayRice,BAL,1.0,11.0,17.0,0.0,4.0,3.0,21.0,0.0,3.8,3.8,2013.0,9
15864,RayRice,BAL,1.0,18.0,30.0,0.0,6.0,6.0,26.0,0.0,5.6,5.6,2013.0,10
15910,RayRice,BAL,1.0,25.0,131.0,1.0,5.0,3.0,17.0,0.0,20.8,20.8,2013.0,11
16041,RayRice,BAL,1.0,16.0,30.0,0.0,1.0,1.0,-3.0,0.0,2.7,2.7,2013.0,12
16109,RayRice,BAL,1.0,12.0,32.0,0.0,7.0,6.0,38.0,0.0,7.0,7.0,2013.0,13
16191,RayRice,BAL,1.0,17.0,67.0,0.0,5.0,5.0,42.0,0.0,10.9,10.9,2013.0,14
16287,RayRice,BAL,1.0,12.0,56.0,0.0,4.0,1.0,8.0,0.0,6.4,6.4,2013.0,15
16374,RayRice,BAL,1.0,11.0,40.0,0.0,3.0,2.0,23.0,0.0,6.3,6.3,2013.0,16
16468,RayRice,BAL,1.0,6.0,15.0,0.0,7.0,7.0,35.0,0.0,5.0,5.0,2013.0,17
5458,ReaganMauia,MIA,1.0,2.0,5.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,2007.0,4
5589,ReaganMauia,MIA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,5
5687,ReaganMauia,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,6
5790,ReaganMauia,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,7
5887,ReaganMauia,MIA,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2007.0,8
6079,ReaganMauia,MIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,10
6395,ReaganMauia,MIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,13
6788,ReaganMauia,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,17
7181,ReaganMauia,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
