,Name,Team,Games,PassComp,PassAtt,PassYards,PassTD,INT,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
6196,MattRyan,ATL,1.0,23.0,38.0,231.0,2.0,1.0,0.0,0.0,0.0,16.2,16.2,2013.0,3
6219,MattRyan,ATL,1.0,34.0,54.0,421.0,2.0,1.0,0.0,0.0,0.0,23.8,26.8,2013.0,4
6258,MattRyan,ATL,1.0,36.0,45.0,319.0,2.0,0.0,0.0,0.0,0.0,20.8,23.8,2013.0,5
6324,MattRyan,ATL,1.0,20.0,26.0,273.0,3.0,0.0,3.0,-12.0,0.0,21.7,21.7,2013.0,7
6366,MattRyan,ATL,1.0,34.0,61.0,301.0,1.0,4.0,1.0,13.0,0.0,13.3,16.3,2013.0,8
6404,MattRyan,ATL,1.0,20.0,27.0,219.0,1.0,3.0,2.0,2.0,0.0,10.0,10.0,2013.0,9
6428,MattRyan,ATL,1.0,23.0,36.0,172.0,1.0,0.0,3.0,15.0,0.0,12.4,12.4,2013.0,10
6459,MattRyan,ATL,1.0,19.0,36.0,254.0,2.0,2.0,0.0,0.0,0.0,16.2,16.2,2013.0,11
6501,MattRyan,ATL,1.0,30.0,39.0,292.0,0.0,0.0,2.0,10.0,0.0,12.7,12.7,2013.0,12
6527,MattRyan,ATL,1.0,28.0,47.0,311.0,1.0,0.0,2.0,17.0,0.0,18.1,21.1,2013.0,13
6566,MattRyan,ATL,1.0,20.0,35.0,206.0,2.0,1.0,0.0,0.0,0.0,15.2,15.2,2013.0,14
6612,MattRyan,ATL,1.0,29.0,38.0,210.0,1.0,1.0,1.0,-1.0,0.0,11.3,11.3,2013.0,15
6627,MattRyan,ATL,1.0,37.0,48.0,348.0,2.0,2.0,0.0,0.0,0.0,19.9,22.9,2013.0,16
6670,MattRyan,ATL,1.0,28.0,40.0,280.0,2.0,1.0,2.0,-1.0,0.0,18.1,18.1,2013.0,17
6696,MattRyan,ATL,1.0,31.0,43.0,448.0,3.0,0.0,3.0,15.0,0.0,31.4,34.4,2014.0,1
6751,MattRyan,ATL,1.0,24.0,44.0,231.0,1.0,3.0,3.0,28.0,0.0,13.0,13.0,2014.0,2
6769,MattRyan,ATL,1.0,21.0,24.0,286.0,3.0,0.0,1.0,2.0,0.0,23.6,23.6,2014.0,3
6816,MattRyan,ATL,1.0,25.0,41.0,298.0,3.0,2.0,2.0,2.0,0.0,22.1,22.1,2014.0,4
6860,MattRyan,ATL,1.0,29.0,45.0,316.0,1.0,1.0,0.0,0.0,0.0,15.6,18.6,2014.0,5
6897,MattRyan,ATL,1.0,19.0,37.0,271.0,1.0,1.0,1.0,-1.0,0.0,13.7,13.7,2014.0,6
6931,MattRyan,ATL,1.0,29.0,44.0,228.0,1.0,0.0,1.0,7.0,0.0,13.8,13.8,2014.0,7
6961,MattRyan,ATL,1.0,20.0,27.0,228.0,2.0,1.0,1.0,6.0,0.0,16.7,16.7,2014.0,8
7027,MattRyan,ATL,1.0,20.0,31.0,219.0,1.0,0.0,3.0,9.0,0.0,13.7,13.7,2014.0,10
7059,MattRyan,ATL,1.0,31.0,45.0,268.0,1.0,0.0,1.0,4.0,0.0,15.1,15.1,2014.0,11
7086,MattRyan,ATL,1.0,27.0,43.0,273.0,2.0,1.0,2.0,6.0,0.0,18.5,18.5,2014.0,12
7115,MattRyan,ATL,1.0,30.0,41.0,361.0,2.0,1.0,3.0,4.0,0.0,21.8,24.8,2014.0,13
7144,MattRyan,ATL,1.0,24.0,39.0,375.0,4.0,1.0,2.0,23.0,0.0,32.3,35.3,2014.0,14
7181,MattRyan,ATL,1.0,26.0,37.0,310.0,2.0,1.0,3.0,27.0,0.0,22.1,25.1,2014.0,15
7228,MattRyan,ATL,1.0,30.0,40.0,322.0,1.0,0.0,2.0,7.0,0.0,17.6,20.6,2014.0,16
7281,MattRyan,ATL,1.0,29.0,47.0,260.0,0.0,2.0,1.0,6.0,0.0,9.0,9.0,2014.0,17
7301,MattRyan,ATL,1.0,23.0,34.0,298.0,2.0,2.0,5.0,7.0,0.0,18.6,18.6,2015.0,1
7347,MattRyan,ATL,1.0,30.0,46.0,363.0,1.0,0.0,1.0,-1.0,0.0,18.4,21.4,2015.0,2
7369,MattRyan,ATL,1.0,24.0,36.0,285.0,2.0,0.0,2.0,17.0,0.0,21.1,21.1,2015.0,3
7424,MattRyan,ATL,1.0,19.0,27.0,256.0,1.0,0.0,1.0,-1.0,0.0,14.1,14.1,2015.0,4
7457,MattRyan,ATL,1.0,24.0,42.0,254.0,0.0,2.0,3.0,20.0,0.0,10.2,10.2,2015.0,5
7476,MattRyan,ATL,1.0,30.0,44.0,295.0,2.0,0.0,4.0,10.0,0.0,20.8,20.8,2015.0,6
162,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,-0.2,-0.2,2004.0,4
264,MattSchaub,ATL,1.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2004.0,7
514,MattSchaub,ATL,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,2004.0,13
557,MattSchaub,ATL,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,14
624,MattSchaub,ATL,1.0,17.0,41.0,188.0,0.0,2.0,4.0,21.0,0.0,7.6,7.6,2004.0,16
668,MattSchaub,ATL,1.0,14.0,22.0,132.0,1.0,1.0,2.0,7.0,0.0,9.0,9.0,2004.0,17
729,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1
773,MattSchaub,ATL,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,2
811,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,3
835,MattSchaub,ATL,1.0,5.0,14.0,39.0,0.0,0.0,4.0,56.0,0.0,7.2,7.2,2005.0,4
853,MattSchaub,ATL,1.0,18.0,34.0,298.0,3.0,0.0,2.0,3.0,0.0,24.2,24.2,2005.0,5
926,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,6
969,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,7
1044,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,9
1080,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,10
1124,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,11
1164,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.7,0.7,2005.0,12
1212,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,13
1246,MattSchaub,ATL,1.0,1.0,2.0,48.0,0.0,0.0,1.0,10.0,0.0,2.9,2.9,2005.0,14
1299,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,15
1344,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,16
1372,MattSchaub,ATL,1.0,9.0,13.0,110.0,1.0,0.0,0.0,0.0,0.0,8.4,8.4,2005.0,17
1440,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,1
1483,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,2
1517,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,3
1559,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2006.0,4
1631,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
1667,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,7
1702,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,8
1736,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,9
1777,MattSchaub,ATL,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,10
1819,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,11
1862,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,12
1904,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,13
1947,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2006.0,14
1989,MattSchaub,ATL,1.0,3.0,5.0,33.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,2006.0,15
2041,MattSchaub,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,16
2064,MattSchaub,ATL,1.0,15.0,21.0,175.0,1.0,1.0,2.0,21.0,0.0,12.1,12.1,2006.0,17
2108,MattSchaub,HOU,1.0,16.0,22.0,225.0,1.0,1.0,1.0,-1.0,0.0,11.9,11.9,2007.0,1
2147,MattSchaub,HOU,1.0,20.0,28.0,227.0,2.0,0.0,2.0,3.0,0.0,17.4,17.4,2007.0,2
2207,MattSchaub,HOU,1.0,27.0,33.0,236.0,1.0,2.0,1.0,5.0,0.0,11.9,11.9,2007.0,3
2238,MattSchaub,HOU,1.0,28.0,40.0,317.0,1.0,0.0,5.0,19.0,0.0,18.6,21.6,2007.0,4
2285,MattSchaub,HOU,1.0,20.0,34.0,294.0,0.0,1.0,3.0,6.0,0.0,11.4,11.4,2007.0,5
2328,MattSchaub,HOU,1.0,19.0,31.0,259.0,0.0,1.0,2.0,6.0,0.0,10.0,10.0,2007.0,6
2380,MattSchaub,HOU,1.0,5.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2007.0,7
2419,MattSchaub,HOU,1.0,11.0,18.0,77.0,0.0,2.0,0.0,0.0,0.0,1.1,1.1,2007.0,8
2513,MattSchaub,HOU,1.0,21.0,33.0,293.0,2.0,0.0,2.0,7.0,0.0,20.4,20.4,2007.0,11
2559,MattSchaub,HOU,1.0,22.0,36.0,256.0,2.0,2.0,1.0,7.0,0.0,16.9,16.9,2007.0,12
2621,MattSchaub,HOU,1.0,3.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2007.0,13
2825,MattSchaub,HOU,1.0,25.0,33.0,202.0,1.0,2.0,2.0,4.0,1.0,16.5,16.5,2008.0,1
2928,MattSchaub,HOU,1.0,17.0,37.0,188.0,0.0,3.0,3.0,12.0,0.0,5.7,5.7,2008.0,3
2940,MattSchaub,HOU,1.0,29.0,40.0,307.0,3.0,0.0,5.0,24.0,0.0,26.7,29.7,2008.0,4
3012,MattSchaub,HOU,1.0,22.0,42.0,379.0,1.0,2.0,4.0,15.0,1.0,24.7,27.7,2008.0,6
3045,MattSchaub,HOU,1.0,26.0,31.0,267.0,2.0,0.0,2.0,1.0,0.0,18.8,18.8,2008.0,7
3081,MattSchaub,HOU,1.0,24.0,28.0,280.0,3.0,0.0,4.0,-2.0,0.0,23.0,23.0,2008.0,8
3141,MattSchaub,HOU,1.0,11.0,16.0,139.0,0.0,1.0,0.0,0.0,0.0,4.6,4.6,2008.0,9
3306,MattSchaub,HOU,1.0,28.0,42.0,414.0,2.0,1.0,1.0,0.0,0.0,23.6,26.6,2008.0,14
3357,MattSchaub,HOU,1.0,23.0,39.0,284.0,1.0,0.0,4.0,7.0,0.0,16.1,16.1,2008.0,15
3404,MattSchaub,HOU,1.0,19.0,36.0,255.0,0.0,1.0,2.0,10.0,0.0,10.2,10.2,2008.0,16
3429,MattSchaub,HOU,1.0,27.0,36.0,328.0,2.0,0.0,4.0,-3.0,0.0,20.8,23.8,2008.0,17
3499,MattSchaub,HOU,1.0,18.0,33.0,166.0,0.0,1.0,1.0,6.0,0.0,6.2,6.2,2009.0,1
3513,MattSchaub,HOU,1.0,25.0,39.0,357.0,4.0,0.0,4.0,4.0,0.0,30.7,33.7,2009.0,2
3556,MattSchaub,HOU,1.0,26.0,35.0,300.0,3.0,1.0,1.0,5.0,0.0,23.5,23.5,2009.0,3
3619,MattSchaub,HOU,1.0,11.0,22.0,224.0,1.0,1.0,5.0,-1.0,0.0,11.9,11.9,2009.0,4
3639,MattSchaub,HOU,1.0,35.0,50.0,371.0,2.0,1.0,3.0,5.0,0.0,22.3,25.3,2009.0,5
3675,MattSchaub,HOU,1.0,28.0,40.0,392.0,4.0,1.0,3.0,-1.0,0.0,30.6,33.6,2009.0,6
3719,MattSchaub,HOU,1.0,20.0,30.0,264.0,2.0,0.0,5.0,9.0,0.0,19.5,19.5,2009.0,7
3769,MattSchaub,HOU,1.0,25.0,34.0,268.0,0.0,2.0,8.0,3.0,0.0,9.0,9.0,2009.0,8
3803,MattSchaub,HOU,1.0,32.0,43.0,311.0,1.0,2.0,3.0,21.0,0.0,16.5,19.5,2009.0,9
3871,MattSchaub,HOU,1.0,25.0,39.0,305.0,2.0,0.0,1.0,0.0,0.0,20.2,23.2,2009.0,11
3919,MattSchaub,HOU,1.0,31.0,42.0,284.0,2.0,2.0,2.0,6.0,0.0,18.0,18.0,2009.0,12
3973,MattSchaub,HOU,1.0,19.0,27.0,207.0,1.0,1.0,1.0,7.0,0.0,12.0,12.0,2009.0,13
4000,MattSchaub,HOU,1.0,29.0,39.0,365.0,2.0,1.0,1.0,-2.0,0.0,21.4,24.4,2009.0,14
4053,MattSchaub,HOU,1.0,28.0,40.0,367.0,1.0,0.0,5.0,-3.0,0.0,18.4,21.4,2009.0,15
4094,MattSchaub,HOU,1.0,20.0,31.0,286.0,2.0,1.0,3.0,-3.0,0.0,18.1,18.1,2009.0,16
4137,MattSchaub,HOU,1.0,24.0,39.0,303.0,2.0,1.0,2.0,1.0,0.0,19.2,22.2,2009.0,17
4211,MattSchaub,HOU,1.0,9.0,17.0,107.0,1.0,1.0,3.0,-3.0,0.0,7.0,7.0,2010.0,1
4220,MattSchaub,HOU,1.0,38.0,52.0,497.0,3.0,1.0,1.0,2.0,0.0,31.1,34.1,2010.0,2
4286,MattSchaub,HOU,1.0,23.0,32.0,241.0,1.0,2.0,0.0,0.0,0.0,11.6,11.6,2010.0,3
4311,MattSchaub,HOU,1.0,16.0,29.0,192.0,2.0,0.0,3.0,1.0,0.0,15.8,15.8,2010.0,4
4360,MattSchaub,HOU,1.0,16.0,34.0,196.0,0.0,1.0,1.0,-1.0,0.0,6.7,6.7,2010.0,5
4382,MattSchaub,HOU,1.0,25.0,33.0,305.0,2.0,0.0,1.0,3.0,0.0,20.5,23.5,2010.0,6
4468,MattSchaub,HOU,1.0,22.0,38.0,201.0,1.0,1.0,1.0,1.0,0.0,11.1,11.1,2010.0,8
4505,MattSchaub,HOU,1.0,21.0,32.0,266.0,0.0,1.0,2.0,1.0,0.0,9.7,9.7,2010.0,9
4528,MattSchaub,HOU,1.0,22.0,32.0,314.0,2.0,0.0,3.0,14.0,0.0,22.0,25.0,2010.0,10
4577,MattSchaub,HOU,1.0,19.0,33.0,254.0,1.0,0.0,1.0,3.0,0.0,14.5,14.5,2010.0,11
4611,MattSchaub,HOU,1.0,25.0,35.0,178.0,2.0,0.0,2.0,-2.0,0.0,14.9,14.9,2010.0,12
4638,MattSchaub,HOU,1.0,22.0,36.0,337.0,2.0,1.0,0.0,0.0,0.0,20.5,23.5,2010.0,13
4677,MattSchaub,HOU,1.0,31.0,62.0,393.0,3.0,2.0,1.0,8.0,0.0,26.5,29.5,2010.0,14
4725,MattSchaub,HOU,1.0,35.0,54.0,325.0,2.0,1.0,0.0,0.0,0.0,20.0,23.0,2010.0,15
4770,MattSchaub,HOU,1.0,23.0,33.0,310.0,1.0,1.0,1.0,0.0,0.0,15.4,18.4,2010.0,16
4812,MattSchaub,HOU,1.0,18.0,22.0,253.0,1.0,0.0,2.0,1.0,0.0,14.2,14.2,2010.0,17
4870,MattSchaub,HOU,1.0,17.0,24.0,220.0,1.0,2.0,4.0,0.0,0.0,10.8,10.8,2011.0,1
4896,MattSchaub,HOU,1.0,21.0,29.0,230.0,2.0,0.0,2.0,2.0,0.0,17.4,17.4,2011.0,2
4928,MattSchaub,HOU,1.0,22.0,39.0,373.0,3.0,1.0,0.0,0.0,0.0,25.9,28.9,2011.0,3
4985,MattSchaub,HOU,1.0,14.0,21.0,138.0,1.0,0.0,2.0,1.0,0.0,9.6,9.6,2011.0,4
5008,MattSchaub,HOU,1.0,24.0,51.0,416.0,2.0,2.0,1.0,0.0,0.0,22.6,25.6,2011.0,5
5051,MattSchaub,HOU,1.0,21.0,37.0,220.0,1.0,0.0,1.0,3.0,0.0,13.1,13.1,2011.0,6
5078,MattSchaub,HOU,1.0,18.0,23.0,296.0,2.0,0.0,0.0,0.0,0.0,19.8,19.8,2011.0,7
5110,MattSchaub,HOU,1.0,16.0,30.0,225.0,1.0,0.0,1.0,2.0,1.0,19.2,19.2,2011.0,8
5160,MattSchaub,HOU,1.0,14.0,23.0,119.0,0.0,1.0,3.0,0.0,1.0,9.8,9.8,2011.0,9
5181,MattSchaub,HOU,1.0,11.0,15.0,242.0,2.0,0.0,1.0,1.0,0.0,17.8,17.8,2011.0,10
5520,MattSchaub,HOU,1.0,20.0,31.0,266.0,1.0,0.0,4.0,-2.0,0.0,14.4,14.4,2012.0,1
5568,MattSchaub,HOU,1.0,26.0,35.0,195.0,0.0,0.0,2.0,-3.0,0.0,7.5,7.5,2012.0,2
5578,MattSchaub,HOU,1.0,17.0,30.0,290.0,4.0,1.0,0.0,0.0,0.0,26.6,26.6,2012.0,3
5628,MattSchaub,HOU,1.0,20.0,28.0,202.0,2.0,0.0,2.0,-2.0,0.0,15.9,15.9,2012.0,4
5667,MattSchaub,HOU,1.0,14.0,28.0,209.0,1.0,1.0,0.0,0.0,0.0,11.4,11.4,2012.0,5
5706,MattSchaub,HOU,1.0,20.0,33.0,232.0,0.0,2.0,1.0,0.0,0.0,7.3,7.3,2012.0,6
5725,MattSchaub,HOU,1.0,23.0,37.0,256.0,2.0,0.0,1.0,-2.0,0.0,18.0,18.0,2012.0,7
5789,MattSchaub,HOU,1.0,19.0,27.0,268.0,2.0,0.0,1.0,-1.0,0.0,18.6,18.6,2012.0,9
5838,MattSchaub,HOU,1.0,14.0,26.0,95.0,1.0,2.0,2.0,-2.0,0.0,5.6,5.6,2012.0,10
5850,MattSchaub,HOU,1.0,43.0,55.0,527.0,5.0,2.0,0.0,0.0,0.0,39.1,42.1,2012.0,11
5898,MattSchaub,HOU,1.0,29.0,48.0,315.0,1.0,1.0,2.0,-1.0,0.0,15.5,18.5,2012.0,12
5933,MattSchaub,HOU,1.0,21.0,35.0,207.0,2.0,0.0,4.0,5.0,0.0,16.8,16.8,2012.0,13
5977,MattSchaub,HOU,1.0,19.0,32.0,232.0,0.0,1.0,0.0,0.0,0.0,8.3,8.3,2012.0,14
6007,MattSchaub,HOU,1.0,23.0,31.0,261.0,1.0,0.0,0.0,0.0,0.0,14.4,14.4,2012.0,15
6058,MattSchaub,HOU,1.0,18.0,32.0,178.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,2012.0,16
6097,MattSchaub,HOU,1.0,24.0,36.0,275.0,0.0,2.0,2.0,-1.0,0.0,8.9,8.9,2012.0,17
6117,MattSchaub,HOU,1.0,34.0,45.0,346.0,3.0,1.0,0.0,0.0,0.0,24.8,27.8,2013.0,1
6153,MattSchaub,HOU,1.0,26.0,48.0,298.0,3.0,2.0,0.0,0.0,0.0,21.9,21.9,2013.0,2
6209,MattSchaub,HOU,1.0,25.0,35.0,194.0,0.0,1.0,0.0,0.0,0.0,6.8,6.8,2013.0,3
6220,MattSchaub,HOU,1.0,31.0,49.0,355.0,2.0,2.0,1.0,5.0,0.0,20.7,23.7,2013.0,4
6279,MattSchaub,HOU,1.0,19.0,35.0,173.0,0.0,3.0,0.0,0.0,0.0,3.9,3.9,2013.0,5
6312,MattSchaub,HOU,1.0,15.0,21.0,186.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,2013.0,6
6476,MattSchaub,HOU,1.0,12.0,25.0,155.0,0.0,0.0,0.0,0.0,0.0,6.2,6.2,2013.0,11
6573,MattSchaub,HOU,1.0,17.0,29.0,198.0,1.0,1.0,1.0,7.0,0.0,11.6,11.6,2013.0,14
6643,MattSchaub,HOU,1.0,18.0,37.0,176.0,1.0,2.0,1.0,5.0,0.0,9.5,9.5,2013.0,16
6688,MattSchaub,HOU,1.0,22.0,34.0,229.0,0.0,2.0,2.0,7.0,0.0,7.9,7.9,2013.0,17
6979,MattSchaub,OAK,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,2014.0,8
7140,MattSchaub,OAK,1.0,5.0,9.0,57.0,0.0,1.0,0.0,0.0,0.0,1.3,1.3,2014.0,13
6376,MattSimms,NYJ,1.0,3.0,7.0,17.0,0.0,0.0,3.0,35.0,0.0,4.2,4.2,2013.0,8
6475,MattSimms,NYJ,1.0,4.0,6.0,60.0,1.0,0.0,0.0,0.0,0.0,6.4,6.4,2013.0,11
6543,MattSimms,NYJ,1.0,9.0,18.0,79.0,0.0,1.0,2.0,2.0,0.0,2.4,2.4,2013.0,13
7008,MattSimms,NYJ,1.0,3.0,8.0,39.0,0.0,0.0,1.0,2.0,0.0,1.8,1.8,2014.0,9
3492,MatthewStafford,DET,1.0,16.0,37.0,205.0,0.0,3.0,2.0,0.0,1.0,11.2,11.2,2009.0,1
3538,MatthewStafford,DET,1.0,18.0,30.0,152.0,1.0,2.0,1.0,7.0,0.0,8.8,8.8,2009.0,2
3566,MatthewStafford,DET,1.0,21.0,36.0,241.0,1.0,0.0,2.0,23.0,0.0,15.9,15.9,2009.0,3
3615,MatthewStafford,DET,1.0,24.0,36.0,296.0,1.0,1.0,2.0,20.0,0.0,16.8,16.8,2009.0,4
3764,MatthewStafford,DET,1.0,14.0,33.0,168.0,0.0,1.0,1.0,4.0,1.0,12.1,12.1,2009.0,8
3809,MatthewStafford,DET,1.0,22.0,42.0,203.0,2.0,5.0,0.0,0.0,0.0,11.1,11.1,2009.0,9
3834,MatthewStafford,DET,1.0,29.0,51.0,224.0,1.0,0.0,4.0,28.0,0.0,15.8,15.8,2009.0,10
3864,MatthewStafford,DET,1.0,26.0,43.0,422.0,5.0,2.0,2.0,7.0,0.0,35.6,38.6,2009.0,11
3929,MatthewStafford,DET,1.0,20.0,43.0,213.0,1.0,4.0,3.0,21.0,0.0,10.6,10.6,2009.0,12
3980,MatthewStafford,DET,1.0,11.0,26.0,143.0,1.0,2.0,3.0,-2.0,0.0,7.5,7.5,2009.0,13
4213,MatthewStafford,DET,1.0,11.0,15.0,83.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,2010.0,1
4451,MatthewStafford,DET,1.0,26.0,45.0,212.0,4.0,1.0,0.0,0.0,0.0,23.5,23.5,2010.0,8
4487,MatthewStafford,DET,1.0,20.0,36.0,240.0,2.0,0.0,4.0,11.0,1.0,24.7,24.7,2010.0,9
4851,MatthewStafford,DET,1.0,24.0,33.0,305.0,3.0,1.0,1.0,0.0,0.0,23.2,26.2,2011.0,1
4885,MatthewStafford,DET,1.0,23.0,39.0,294.0,4.0,1.0,1.0,1.0,0.0,26.9,26.9,2011.0,2
4932,MatthewStafford,DET,1.0,32.0,46.0,378.0,2.0,0.0,1.0,-1.0,0.0,23.0,26.0,2011.0,3
4980,MatthewStafford,DET,1.0,21.0,43.0,240.0,2.0,1.0,1.0,-1.0,0.0,16.5,16.5,2011.0,4
5015,MatthewStafford,DET,1.0,19.0,26.0,219.0,2.0,1.0,1.0,1.0,0.0,15.9,15.9,2011.0,5
5037,MatthewStafford,DET,1.0,28.0,50.0,293.0,2.0,0.0,1.0,9.0,0.0,20.6,20.6,2011.0,6
5085,MatthewStafford,DET,1.0,15.0,32.0,183.0,1.0,0.0,0.0,0.0,0.0,11.3,11.3,2011.0,7
5106,MatthewStafford,DET,1.0,21.0,30.0,267.0,3.0,0.0,1.0,21.0,0.0,24.8,24.8,2011.0,8
5186,MatthewStafford,DET,1.0,33.0,63.0,329.0,1.0,4.0,2.0,1.0,0.0,13.3,16.3,2011.0,10
5216,MatthewStafford,DET,1.0,28.0,36.0,335.0,5.0,2.0,4.0,2.0,0.0,31.6,34.6,2011.0,11
5265,MatthewStafford,DET,1.0,32.0,45.0,276.0,1.0,3.0,4.0,31.0,0.0,15.1,15.1,2011.0,12
5298,MatthewStafford,DET,1.0,31.0,44.0,408.0,1.0,1.0,0.0,0.0,0.0,19.3,22.3,2011.0,13
5346,MatthewStafford,DET,1.0,20.0,29.0,227.0,2.0,0.0,2.0,4.0,0.0,17.5,17.5,2011.0,14
5379,MatthewStafford,DET,1.0,29.0,52.0,391.0,4.0,0.0,1.0,5.0,0.0,32.1,35.1,2011.0,15
5422,MatthewStafford,DET,1.0,29.0,36.0,373.0,3.0,0.0,2.0,5.0,0.0,27.4,30.4,2011.0,16
5461,MatthewStafford,DET,1.0,36.0,59.0,520.0,5.0,2.0,0.0,0.0,0.0,38.8,41.8,2011.0,17
5518,MatthewStafford,DET,1.0,32.0,48.0,355.0,1.0,3.0,0.0,0.0,0.0,15.2,18.2,2012.0,1
5560,MatthewStafford,DET,1.0,19.0,32.0,230.0,1.0,1.0,2.0,10.0,0.0,13.2,13.2,2012.0,2
5590,MatthewStafford,DET,1.0,33.0,42.0,278.0,1.0,0.0,2.0,12.0,0.0,16.3,16.3,2012.0,3
5623,MatthewStafford,DET,1.0,30.0,51.0,319.0,0.0,0.0,4.0,14.0,1.0,20.2,23.2,2012.0,4
5689,MatthewStafford,DET,1.0,22.0,45.0,311.0,1.0,1.0,3.0,7.0,1.0,22.1,25.1,2012.0,6
5728,MatthewStafford,DET,1.0,28.0,46.0,261.0,1.0,1.0,3.0,23.0,0.0,15.7,15.7,2012.0,7
5746,MatthewStafford,DET,1.0,34.0,49.0,352.0,3.0,1.0,4.0,12.0,1.0,32.3,35.3,2012.0,8
5802,MatthewStafford,DET,1.0,22.0,33.0,285.0,0.0,0.0,2.0,-2.0,0.0,11.2,11.2,2012.0,9
5813,MatthewStafford,DET,1.0,28.0,42.0,329.0,3.0,1.0,3.0,13.0,0.0,25.5,28.5,2012.0,10
5868,MatthewStafford,DET,1.0,17.0,39.0,266.0,1.0,2.0,2.0,12.0,0.0,13.8,13.8,2012.0,11
5887,MatthewStafford,DET,1.0,31.0,61.0,441.0,2.0,0.0,2.0,7.0,0.0,26.3,29.3,2012.0,12
5924,MatthewStafford,DET,1.0,27.0,46.0,313.0,2.0,1.0,1.0,0.0,0.0,19.5,22.5,2012.0,13
5957,MatthewStafford,DET,1.0,27.0,45.0,264.0,1.0,1.0,3.0,9.0,1.0,20.5,20.5,2012.0,14
6018,MatthewStafford,DET,1.0,24.0,50.0,246.0,0.0,3.0,0.0,0.0,0.0,6.8,6.8,2012.0,15
6041,MatthewStafford,DET,1.0,37.0,56.0,443.0,0.0,1.0,1.0,2.0,0.0,16.9,19.9,2012.0,16
