,Name,Team,Games,PassComp,PassAtt,PassYards,PassTD,INT,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
4210,MatthewStafford,DET,1.0,11.0,15.0,83.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,2010.0,1
4448,MatthewStafford,DET,1.0,26.0,45.0,212.0,4.0,1.0,0.0,0.0,0.0,26.6,26.6,2010.0,8
4485,MatthewStafford,DET,1.0,20.0,36.0,240.0,2.0,0.0,4.0,11.0,1.0,27.1,27.1,2010.0,9
4846,MatthewStafford,DET,1.0,24.0,33.0,305.0,3.0,1.0,1.0,0.0,0.0,27.3,27.3,2011.0,1
4882,MatthewStafford,DET,1.0,23.0,39.0,294.0,4.0,1.0,1.0,1.0,0.0,30.8,30.8,2011.0,2
4929,MatthewStafford,DET,1.0,32.0,46.0,378.0,2.0,0.0,1.0,-1.0,0.0,26.8,26.8,2011.0,3
4976,MatthewStafford,DET,1.0,21.0,43.0,240.0,2.0,1.0,1.0,-1.0,0.0,19.9,19.9,2011.0,4
5011,MatthewStafford,DET,1.0,19.0,26.0,219.0,2.0,1.0,1.0,1.0,0.0,19.1,19.1,2011.0,5
5036,MatthewStafford,DET,1.0,28.0,50.0,293.0,2.0,0.0,1.0,9.0,0.0,23.6,23.6,2011.0,6
5083,MatthewStafford,DET,1.0,15.0,32.0,183.0,1.0,0.0,0.0,0.0,0.0,13.2,13.2,2011.0,7
5103,MatthewStafford,DET,1.0,21.0,30.0,267.0,3.0,0.0,1.0,21.0,0.0,27.5,27.5,2011.0,8
5178,MatthewStafford,DET,1.0,33.0,63.0,329.0,1.0,4.0,2.0,1.0,0.0,20.6,20.6,2011.0,10
5213,MatthewStafford,DET,1.0,28.0,36.0,335.0,5.0,2.0,4.0,2.0,0.0,37.0,37.0,2011.0,11
5258,MatthewStafford,DET,1.0,32.0,45.0,276.0,1.0,3.0,4.0,31.0,0.0,20.9,20.9,2011.0,12
5293,MatthewStafford,DET,1.0,31.0,44.0,408.0,1.0,1.0,0.0,0.0,0.0,24.4,24.4,2011.0,13
5345,MatthewStafford,DET,1.0,20.0,29.0,227.0,2.0,0.0,2.0,4.0,0.0,19.8,19.8,2011.0,14
5376,MatthewStafford,DET,1.0,29.0,52.0,391.0,4.0,0.0,1.0,5.0,0.0,36.1,36.1,2011.0,15
5420,MatthewStafford,DET,1.0,29.0,36.0,373.0,3.0,0.0,2.0,5.0,0.0,31.2,31.2,2011.0,16
5458,MatthewStafford,DET,1.0,36.0,59.0,520.0,5.0,2.0,0.0,0.0,0.0,46.0,46.0,2011.0,17
5509,MatthewStafford,DET,1.0,32.0,48.0,355.0,1.0,3.0,0.0,0.0,0.0,21.8,21.8,2012.0,1
5557,MatthewStafford,DET,1.0,19.0,32.0,230.0,1.0,1.0,2.0,10.0,0.0,16.5,16.5,2012.0,2
5588,MatthewStafford,DET,1.0,33.0,42.0,278.0,1.0,0.0,2.0,12.0,0.0,19.1,19.1,2012.0,3
5622,MatthewStafford,DET,1.0,30.0,51.0,319.0,0.0,0.0,4.0,14.0,1.0,23.4,23.4,2012.0,4
5688,MatthewStafford,DET,1.0,22.0,45.0,311.0,1.0,1.0,3.0,7.0,1.0,26.3,26.3,2012.0,6
5725,MatthewStafford,DET,1.0,28.0,46.0,261.0,1.0,1.0,3.0,23.0,0.0,19.4,19.4,2012.0,7
5743,MatthewStafford,DET,1.0,34.0,49.0,352.0,3.0,1.0,4.0,12.0,1.0,36.8,36.8,2012.0,8
5798,MatthewStafford,DET,1.0,22.0,33.0,285.0,0.0,0.0,2.0,-2.0,0.0,14.1,14.1,2012.0,9
5810,MatthewStafford,DET,1.0,28.0,42.0,329.0,3.0,1.0,3.0,13.0,0.0,29.8,29.8,2012.0,10
5863,MatthewStafford,DET,1.0,17.0,39.0,266.0,1.0,2.0,2.0,12.0,0.0,18.5,18.5,2012.0,11
5884,MatthewStafford,DET,1.0,31.0,61.0,441.0,2.0,0.0,2.0,7.0,0.0,30.8,30.8,2012.0,12
5919,MatthewStafford,DET,1.0,27.0,46.0,313.0,2.0,1.0,1.0,0.0,0.0,23.7,23.7,2012.0,13
5954,MatthewStafford,DET,1.0,27.0,45.0,264.0,1.0,1.0,3.0,9.0,1.0,24.1,24.1,2012.0,14
6012,MatthewStafford,DET,1.0,24.0,50.0,246.0,0.0,3.0,0.0,0.0,0.0,12.3,12.3,2012.0,15
6037,MatthewStafford,DET,1.0,37.0,56.0,443.0,0.0,1.0,1.0,2.0,0.0,22.4,22.4,2012.0,16
6073,MatthewStafford,DET,1.0,24.0,42.0,272.0,3.0,1.0,3.0,9.0,0.0,26.5,26.5,2012.0,17
6120,MatthewStafford,DET,1.0,28.0,43.0,357.0,2.0,1.0,5.0,2.0,0.0,26.1,26.1,2013.0,1
6154,MatthewStafford,DET,1.0,24.0,36.0,278.0,2.0,0.0,2.0,1.0,0.0,22.0,22.0,2013.0,2
6185,MatthewStafford,DET,1.0,25.0,42.0,385.0,2.0,1.0,1.0,2.0,0.0,27.5,27.5,2013.0,3
6223,MatthewStafford,DET,1.0,23.0,35.0,242.0,1.0,1.0,5.0,8.0,1.0,22.9,22.9,2013.0,4
6264,MatthewStafford,DET,1.0,25.0,40.0,262.0,1.0,0.0,1.0,-1.0,0.0,17.0,17.0,2013.0,5
6284,MatthewStafford,DET,1.0,25.0,43.0,248.0,4.0,1.0,2.0,6.0,0.0,29.0,29.0,2013.0,6
6317,MatthewStafford,DET,1.0,28.0,51.0,357.0,3.0,0.0,0.0,0.0,0.0,29.9,29.9,2013.0,7
6349,MatthewStafford,DET,1.0,33.0,48.0,488.0,1.0,2.0,3.0,12.0,1.0,35.6,35.6,2013.0,8
6417,MatthewStafford,DET,1.0,18.0,35.0,219.0,3.0,1.0,2.0,-1.0,0.0,22.9,22.9,2013.0,10
6446,MatthewStafford,DET,1.0,19.0,46.0,362.0,2.0,1.0,3.0,24.0,0.0,28.5,28.5,2013.0,11
6480,MatthewStafford,DET,1.0,26.0,46.0,297.0,3.0,4.0,2.0,6.0,0.0,27.5,27.5,2013.0,12
6513,MatthewStafford,DET,1.0,22.0,35.0,330.0,3.0,2.0,1.0,8.0,0.0,29.3,29.3,2013.0,13
6577,MatthewStafford,DET,1.0,10.0,25.0,148.0,0.0,0.0,6.0,-1.0,0.0,7.3,7.3,2013.0,14
6607,MatthewStafford,DET,1.0,18.0,34.0,235.0,1.0,3.0,2.0,9.0,0.0,16.7,16.7,2013.0,15
6645,MatthewStafford,DET,1.0,25.0,42.0,222.0,0.0,2.0,1.0,-1.0,0.0,11.0,11.0,2013.0,16
6678,MatthewStafford,DET,1.0,22.0,33.0,217.0,1.0,0.0,0.0,0.0,0.0,14.9,14.9,2013.0,17
6695,MatthewStafford,DET,1.0,22.0,32.0,346.0,2.0,0.0,4.0,2.0,1.0,31.5,31.5,2014.0,1
6742,MatthewStafford,DET,1.0,27.0,48.0,291.0,1.0,1.0,1.0,8.0,0.0,19.4,19.4,2014.0,2
6789,MatthewStafford,DET,1.0,22.0,34.0,246.0,0.0,2.0,6.0,8.0,0.0,13.1,13.1,2014.0,3
6808,MatthewStafford,DET,1.0,24.0,34.0,293.0,2.0,0.0,6.0,8.0,1.0,29.5,29.5,2014.0,4
6862,MatthewStafford,DET,1.0,18.0,31.0,221.0,1.0,1.0,3.0,8.0,0.0,15.9,15.9,2014.0,5
6900,MatthewStafford,DET,1.0,19.0,33.0,185.0,1.0,0.0,1.0,1.0,0.0,13.4,13.4,2014.0,6
6915,MatthewStafford,DET,1.0,27.0,40.0,299.0,2.0,2.0,2.0,1.0,0.0,23.1,23.1,2014.0,7
6952,MatthewStafford,DET,1.0,24.0,47.0,325.0,2.0,1.0,3.0,9.0,0.0,25.2,25.2,2014.0,8
7016,MatthewStafford,DET,1.0,25.0,40.0,280.0,2.0,1.0,2.0,-1.0,0.0,21.9,21.9,2014.0,10
7066,MatthewStafford,DET,1.0,18.0,30.0,183.0,0.0,1.0,0.0,0.0,0.0,9.2,9.2,2014.0,11
7093,MatthewStafford,DET,1.0,18.0,46.0,264.0,0.0,1.0,3.0,18.0,0.0,15.0,15.0,2014.0,12
7110,MatthewStafford,DET,1.0,34.0,45.0,390.0,2.0,0.0,0.0,0.0,0.0,27.5,27.5,2014.0,13
7150,MatthewStafford,DET,1.0,26.0,34.0,311.0,3.0,0.0,3.0,-2.0,0.0,27.4,27.4,2014.0,14
7199,MatthewStafford,DET,1.0,17.0,28.0,153.0,1.0,0.0,1.0,2.0,0.0,11.9,11.9,2014.0,15
7240,MatthewStafford,DET,1.0,22.0,39.0,243.0,0.0,2.0,4.0,2.0,0.0,12.4,12.4,2014.0,16
7255,MatthewStafford,DET,1.0,20.0,41.0,217.0,3.0,0.0,4.0,29.0,0.0,25.8,25.8,2014.0,17
4254,MaxHall,ARI,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,2010.0,2
4325,MaxHall,ARI,1.0,8.0,14.0,82.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1,2010.0,4
4359,MaxHall,ARI,1.0,17.0,27.0,168.0,0.0,1.0,0.0,0.0,0.0,8.4,8.4,2010.0,5
4440,MaxHall,ARI,1.0,4.0,16.0,36.0,0.0,1.0,0.0,0.0,0.0,1.8,1.8,2010.0,7
4474,MaxHall,ARI,1.0,8.0,16.0,71.0,1.0,2.0,1.0,-5.0,0.0,7.1,7.1,2010.0,8
4665,MaxHall,ARI,1.0,1.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2010.0,13
18,MichaelVick,ATL,1.0,13.0,22.0,163.0,1.0,1.0,6.0,10.0,0.0,13.2,13.2,2004.0,1
46,MichaelVick,ATL,1.0,14.0,19.0,179.0,1.0,0.0,12.0,109.0,0.0,23.9,23.9,2004.0,2
108,MichaelVick,ATL,1.0,10.0,20.0,115.0,0.0,1.0,9.0,68.0,0.0,12.6,12.6,2004.0,3
149,MichaelVick,ATL,1.0,10.0,18.0,148.0,0.0,0.0,7.0,35.0,0.0,10.9,10.9,2004.0,4
185,MichaelVick,ATL,1.0,18.0,29.0,196.0,0.0,1.0,5.0,29.0,0.0,12.7,12.7,2004.0,5
202,MichaelVick,ATL,1.0,12.0,21.0,218.0,2.0,1.0,9.0,35.0,1.0,28.4,28.4,2004.0,6
255,MichaelVick,ATL,1.0,7.0,21.0,119.0,0.0,2.0,6.0,62.0,0.0,12.2,12.2,2004.0,7
276,MichaelVick,ATL,1.0,18.0,24.0,252.0,2.0,0.0,12.0,115.0,0.0,32.1,32.1,2004.0,8
360,MichaelVick,ATL,1.0,8.0,16.0,147.0,1.0,1.0,9.0,73.0,0.0,18.7,18.7,2004.0,10
391,MichaelVick,ATL,1.0,12.0,20.0,115.0,2.0,0.0,15.0,104.0,0.0,24.2,24.2,2004.0,11
431,MichaelVick,ATL,1.0,16.0,29.0,212.0,2.0,1.0,10.0,69.0,1.0,31.5,31.5,2004.0,12
495,MichaelVick,ATL,1.0,13.0,27.0,115.0,0.0,2.0,8.0,81.0,0.0,13.9,13.9,2004.0,13
540,MichaelVick,ATL,1.0,13.0,20.0,145.0,0.0,0.0,2.0,31.0,0.0,10.4,10.4,2004.0,14
564,MichaelVick,ATL,1.0,11.0,28.0,154.0,2.0,2.0,8.0,68.0,1.0,28.5,28.5,2004.0,15
675,MichaelVick,ATL,1.0,6.0,7.0,35.0,1.0,0.0,3.0,13.0,0.0,7.1,7.1,2004.0,17
695,MichaelVick,ATL,1.0,12.0,23.0,156.0,0.0,1.0,11.0,68.0,1.0,20.6,20.6,2005.0,1
750,MichaelVick,ATL,1.0,11.0,19.0,123.0,1.0,0.0,8.0,43.0,0.0,14.5,14.5,2005.0,2
783,MichaelVick,ATL,1.0,15.0,27.0,167.0,2.0,1.0,9.0,64.0,0.0,22.8,22.8,2005.0,3
833,MichaelVick,ATL,1.0,6.0,8.0,49.0,1.0,0.0,4.0,58.0,0.0,12.3,12.3,2005.0,4
904,MichaelVick,ATL,1.0,11.0,23.0,112.0,1.0,1.0,8.0,51.0,0.0,14.7,14.7,2005.0,6
936,MichaelVick,ATL,1.0,11.0,26.0,116.0,0.0,3.0,9.0,18.0,2.0,19.6,19.6,2005.0,7
1016,MichaelVick,ATL,1.0,22.0,31.0,228.0,1.0,0.0,8.0,38.0,0.0,19.2,19.2,2005.0,9
1046,MichaelVick,ATL,1.0,20.0,30.0,209.0,2.0,0.0,7.0,24.0,1.0,26.9,26.9,2005.0,10
1088,MichaelVick,ATL,1.0,21.0,38.0,306.0,2.0,0.0,4.0,17.0,0.0,25.0,25.0,2005.0,11
1140,MichaelVick,ATL,1.0,12.0,22.0,146.0,2.0,1.0,6.0,57.0,0.0,21.0,21.0,2005.0,12
1191,MichaelVick,ATL,1.0,17.0,35.0,171.0,0.0,2.0,3.0,36.0,0.0,12.2,12.2,2005.0,13
1216,MichaelVick,ATL,1.0,12.0,23.0,231.0,1.0,1.0,6.0,38.0,2.0,31.4,31.4,2005.0,14
1280,MichaelVick,ATL,1.0,13.0,32.0,122.0,0.0,2.0,6.0,35.0,0.0,9.6,9.6,2005.0,15
1313,MichaelVick,ATL,1.0,16.0,26.0,161.0,2.0,0.0,11.0,63.0,0.0,22.4,22.4,2005.0,16
1381,MichaelVick,ATL,1.0,15.0,24.0,115.0,0.0,1.0,1.0,0.0,0.0,5.8,5.8,2005.0,17
1406,MichaelVick,ATL,1.0,10.0,22.0,140.0,2.0,0.0,7.0,48.0,0.0,19.8,19.8,2006.0,1
1448,MichaelVick,ATL,1.0,10.0,15.0,92.0,1.0,1.0,14.0,127.0,1.0,27.3,27.3,2006.0,2
1510,MichaelVick,ATL,1.0,12.0,31.0,137.0,0.0,0.0,6.0,57.0,0.0,12.6,12.6,2006.0,3
1533,MichaelVick,ATL,1.0,13.0,22.0,153.0,0.0,1.0,11.0,101.0,0.0,17.8,17.8,2006.0,4
1605,MichaelVick,ATL,1.0,14.0,27.0,154.0,0.0,1.0,8.0,68.0,1.0,20.5,20.5,2006.0,6
1636,MichaelVick,ATL,1.0,18.0,30.0,232.0,4.0,2.0,5.0,40.0,0.0,31.6,31.6,2006.0,7
1668,MichaelVick,ATL,1.0,20.0,28.0,291.0,3.0,0.0,9.0,55.0,0.0,32.1,32.1,2006.0,8
1712,MichaelVick,ATL,1.0,17.0,32.0,163.0,1.0,2.0,10.0,80.0,0.0,20.2,20.2,2006.0,9
1747,MichaelVick,ATL,1.0,16.0,40.0,197.0,1.0,2.0,7.0,74.0,0.0,21.3,21.3,2006.0,10
1793,MichaelVick,ATL,1.0,11.0,21.0,127.0,1.0,0.0,6.0,54.0,0.0,15.8,15.8,2006.0,11
1830,MichaelVick,ATL,1.0,9.0,24.0,84.0,0.0,0.0,12.0,166.0,0.0,20.8,20.8,2006.0,12
1875,MichaelVick,ATL,1.0,8.0,16.0,122.0,2.0,0.0,10.0,59.0,0.0,20.0,20.0,2006.0,13
1935,MichaelVick,ATL,1.0,14.0,23.0,155.0,0.0,1.0,3.0,5.0,0.0,8.3,8.3,2006.0,14
1951,MichaelVick,ATL,1.0,16.0,24.0,237.0,4.0,1.0,8.0,56.0,0.0,33.5,33.5,2006.0,15
2025,MichaelVick,ATL,1.0,9.0,20.0,109.0,0.0,2.0,4.0,32.0,0.0,8.7,8.7,2006.0,16
2073,MichaelVick,ATL,1.0,8.0,14.0,81.0,1.0,0.0,3.0,17.0,0.0,9.8,9.8,2006.0,17
3587,MichaelVick,PHI,1.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.7,0.7,2009.0,3
3664,MichaelVick,PHI,1.0,1.0,3.0,1.0,0.0,0.0,4.0,10.0,0.0,1.1,1.1,2009.0,5
3706,MichaelVick,PHI,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,-0.4,-0.4,2009.0,6
3739,MichaelVick,PHI,1.0,1.0,1.0,5.0,0.0,0.0,3.0,9.0,0.0,1.2,1.2,2009.0,7
3777,MichaelVick,PHI,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.3,0.3,2009.0,8
3817,MichaelVick,PHI,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.2,0.2,2009.0,9
3860,MichaelVick,PHI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,10
3896,MichaelVick,PHI,1.0,1.0,1.0,0.0,0.0,0.0,1.0,34.0,0.0,3.4,3.4,2009.0,11
3941,MichaelVick,PHI,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.4,0.4,2009.0,12
3974,MichaelVick,PHI,1.0,2.0,2.0,48.0,1.0,0.0,4.0,17.0,1.0,14.1,14.1,2009.0,13
4023,MichaelVick,PHI,1.0,1.0,2.0,32.0,0.0,0.0,3.0,11.0,1.0,8.7,8.7,2009.0,14
4078,MichaelVick,PHI,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.2,0.2,2009.0,15
4185,MichaelVick,PHI,1.0,16.0,24.0,175.0,1.0,0.0,11.0,103.0,0.0,23.1,23.1,2010.0,1
4222,MichaelVick,PHI,1.0,21.0,34.0,284.0,2.0,0.0,8.0,37.0,0.0,25.9,25.9,2010.0,2
4259,MichaelVick,PHI,1.0,17.0,31.0,291.0,3.0,0.0,4.0,30.0,1.0,35.6,35.6,2010.0,3
4324,MichaelVick,PHI,1.0,5.0,7.0,49.0,0.0,0.0,3.0,17.0,0.0,4.2,4.2,2010.0,4
4484,MichaelVick,PHI,1.0,17.0,29.0,218.0,1.0,0.0,10.0,74.0,1.0,28.3,28.3,2010.0,9
4515,MichaelVick,PHI,1.0,20.0,28.0,333.0,4.0,0.0,8.0,80.0,2.0,52.7,52.7,2010.0,10
4563,MichaelVick,PHI,1.0,24.0,38.0,258.0,0.0,0.0,11.0,34.0,1.0,22.3,22.3,2010.0,11
4598,MichaelVick,PHI,1.0,29.0,44.0,333.0,2.0,1.0,9.0,44.0,0.0,29.1,29.1,2010.0,12
4632,MichaelVick,PHI,1.0,22.0,33.0,302.0,2.0,1.0,10.0,48.0,1.0,33.9,33.9,2010.0,13
4675,MichaelVick,PHI,1.0,16.0,26.0,270.0,2.0,2.0,8.0,16.0,1.0,29.1,29.1,2010.0,14
4714,MichaelVick,PHI,1.0,21.0,35.0,242.0,3.0,1.0,10.0,130.0,1.0,43.1,43.1,2010.0,15
4756,MichaelVick,PHI,1.0,25.0,43.0,263.0,1.0,1.0,8.0,63.0,1.0,29.5,29.5,2010.0,16
4847,MichaelVick,PHI,1.0,14.0,32.0,187.0,2.0,0.0,11.0,97.0,0.0,27.1,27.1,2011.0,1
4891,MichaelVick,PHI,1.0,19.0,28.0,242.0,2.0,1.0,6.0,25.0,0.0,22.6,22.6,2011.0,2
4948,MichaelVick,PHI,1.0,16.0,23.0,176.0,0.0,1.0,7.0,31.0,0.0,11.9,11.9,2011.0,3
4961,MichaelVick,PHI,1.0,30.0,46.0,416.0,2.0,1.0,8.0,75.0,0.0,36.3,36.3,2011.0,4
5000,MichaelVick,PHI,1.0,26.0,40.0,315.0,2.0,4.0,6.0,90.0,0.0,32.8,32.8,2011.0,5
5041,MichaelVick,PHI,1.0,18.0,31.0,237.0,1.0,1.0,7.0,54.0,0.0,21.3,21.3,2011.0,6
5104,MichaelVick,PHI,1.0,21.0,28.0,279.0,2.0,0.0,7.0,50.0,0.0,27.0,27.0,2011.0,8
5156,MichaelVick,PHI,1.0,21.0,38.0,213.0,0.0,1.0,5.0,34.0,0.0,14.1,14.1,2011.0,9
5188,MichaelVick,PHI,1.0,16.0,34.0,128.0,0.0,2.0,8.0,79.0,0.0,14.3,14.3,2011.0,10
5351,MichaelVick,PHI,1.0,15.0,30.0,208.0,1.0,1.0,2.0,9.0,0.0,15.3,15.3,2011.0,14
5380,MichaelVick,PHI,1.0,15.0,22.0,274.0,1.0,1.0,5.0,32.0,1.0,26.9,26.9,2011.0,15
5424,MichaelVick,PHI,1.0,18.0,32.0,293.0,2.0,0.0,3.0,10.0,0.0,23.7,23.7,2011.0,16
5462,MichaelVick,PHI,1.0,24.0,39.0,335.0,3.0,1.0,1.0,3.0,0.0,29.1,29.1,2011.0,17
5502,MichaelVick,PHI,1.0,29.0,56.0,317.0,2.0,4.0,7.0,32.0,0.0,27.1,27.1,2012.0,1
5538,MichaelVick,PHI,1.0,23.0,32.0,371.0,1.0,2.0,10.0,34.0,1.0,32.0,32.0,2012.0,2
5596,MichaelVick,PHI,1.0,17.0,37.0,217.0,0.0,0.0,4.0,28.0,0.0,13.7,13.7,2012.0,3
5624,MichaelVick,PHI,1.0,19.0,30.0,241.0,1.0,0.0,6.0,49.0,0.0,21.0,21.0,2012.0,4
5657,MichaelVick,PHI,1.0,20.0,30.0,175.0,2.0,0.0,5.0,16.0,0.0,18.4,18.4,2012.0,5
5682,MichaelVick,PHI,1.0,28.0,46.0,311.0,2.0,2.0,9.0,59.0,0.0,29.5,29.5,2012.0,6
5760,MichaelVick,PHI,1.0,21.0,35.0,191.0,1.0,0.0,7.0,42.0,0.0,17.8,17.8,2012.0,8
5784,MichaelVick,PHI,1.0,22.0,41.0,272.0,1.0,1.0,6.0,53.0,0.0,22.9,22.9,2012.0,9
5835,MichaelVick,PHI,1.0,6.0,9.0,70.0,1.0,0.0,3.0,7.0,0.0,8.2,8.2,2012.0,10
6087,MichaelVick,PHI,1.0,19.0,35.0,197.0,1.0,1.0,5.0,25.0,0.0,16.4,16.4,2012.0,17
6112,MichaelVick,PHI,1.0,15.0,25.0,203.0,2.0,0.0,9.0,54.0,1.0,29.6,29.6,2013.0,1
6143,MichaelVick,PHI,1.0,24.0,37.0,428.0,2.0,0.0,6.0,23.0,1.0,37.7,37.7,2013.0,2
6186,MichaelVick,PHI,1.0,13.0,30.0,201.0,1.0,2.0,5.0,95.0,0.0,23.6,23.6,2013.0,3
6232,MichaelVick,PHI,1.0,14.0,27.0,248.0,0.0,0.0,8.0,41.0,0.0,16.5,16.5,2013.0,4
6269,MichaelVick,PHI,1.0,6.0,14.0,105.0,0.0,0.0,7.0,79.0,0.0,13.2,13.2,2013.0,5
6376,MichaelVick,PHI,1.0,6.0,9.0,31.0,0.0,1.0,1.0,1.0,0.0,1.7,1.7,2013.0,8
6656,MichaelVick,PHI,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,-0.2,-0.2,2013.0,16
6726,MichaelVick,NYJ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1
6761,MichaelVick,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2
6801,MichaelVick,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.3,0.3,2014.0,3
6869,MichaelVick,NYJ,1.0,8.0,19.0,47.0,0.0,0.0,2.0,14.0,0.0,3.8,3.8,2014.0,5
6939,MichaelVick,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.6,0.6,2014.0,7
6966,MichaelVick,NYJ,1.0,18.0,36.0,153.0,0.0,1.0,8.0,69.0,0.0,14.6,14.6,2014.0,8
6999,MichaelVick,NYJ,1.0,21.0,28.0,196.0,1.0,0.0,4.0,18.0,0.0,15.6,15.6,2014.0,9
7018,MichaelVick,NYJ,1.0,10.0,18.0,132.0,2.0,0.0,8.0,39.0,0.0,18.5,18.5,2014.0,10
7102,MichaelVick,NYJ,1.0,7.0,19.0,76.0,0.0,1.0,2.0,4.0,0.0,4.2,4.2,2014.0,12
6238,MikeGlennon,TB,1.0,24.0,43.0,193.0,1.0,2.0,2.0,-1.0,0.0,13.6,13.6,2013.0,4
6287,MikeGlennon,TB,1.0,26.0,43.0,273.0,2.0,1.0,3.0,20.0,0.0,23.7,23.7,2013.0,6
6325,MikeGlennon,TB,1.0,26.0,44.0,256.0,2.0,0.0,1.0,13.0,0.0,22.1,22.1,2013.0,7
6360,MikeGlennon,TB,1.0,30.0,51.0,275.0,1.0,0.0,3.0,2.0,0.0,18.0,18.0,2013.0,8
6394,MikeGlennon,TB,1.0,17.0,23.0,168.0,2.0,0.0,4.0,13.0,0.0,17.7,17.7,2013.0,9
6431,MikeGlennon,TB,1.0,11.0,21.0,139.0,1.0,1.0,4.0,-3.0,0.0,10.7,10.7,2013.0,10
6456,MikeGlennon,TB,1.0,20.0,23.0,231.0,2.0,0.0,1.0,4.0,0.0,20.0,20.0,2013.0,11
6490,MikeGlennon,TB,1.0,14.0,21.0,247.0,2.0,0.0,4.0,-17.0,0.0,18.7,18.7,2013.0,12
6538,MikeGlennon,TB,1.0,14.0,21.0,180.0,0.0,1.0,2.0,3.0,0.0,9.3,9.3,2013.0,13
6574,MikeGlennon,TB,1.0,9.0,25.0,90.0,2.0,2.0,1.0,0.0,0.0,12.5,12.5,2013.0,14
6605,MikeGlennon,TB,1.0,18.0,34.0,179.0,2.0,1.0,0.0,0.0,0.0,17.0,17.0,2013.0,15
6648,MikeGlennon,TB,1.0,16.0,26.0,158.0,0.0,0.0,2.0,3.0,0.0,8.2,8.2,2013.0,16
6673,MikeGlennon,TB,1.0,22.0,41.0,219.0,2.0,1.0,0.0,0.0,0.0,19.0,19.0,2013.0,17
6791,MikeGlennon,TB,1.0,17.0,24.0,121.0,1.0,0.0,3.0,19.0,0.0,12.0,12.0,2014.0,3
6819,MikeGlennon,TB,1.0,21.0,42.0,302.0,2.0,1.0,0.0,0.0,0.0,23.1,23.1,2014.0,4
6850,MikeGlennon,TB,1.0,19.0,32.0,249.0,2.0,1.0,1.0,0.0,0.0,20.5,20.5,2014.0,5
6888,MikeGlennon,TB,1.0,24.0,44.0,314.0,2.0,1.0,0.0,0.0,0.0,23.7,23.7,2014.0,6
6967,MikeGlennon,TB,1.0,19.0,28.0,171.0,1.0,1.0,3.0,13.0,0.0,13.9,13.9,2014.0,8
6989,MikeGlennon,TB,1.0,17.0,33.0,260.0,2.0,2.0,3.0,17.0,0.0,22.7,22.7,2014.0,9
4912,MikeKafka,PHI,1.0,7.0,9.0,72.0,0.0,0.0,1.0,2.0,0.0,3.8,3.8,2011.0,2
4955,MikeKafka,PHI,1.0,4.0,7.0,35.0,0.0,2.0,0.0,0.0,0.0,1.8,1.8,2011.0,3
5415,MikeKafka,PHI,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,-0.2,-0.2,2011.0,15
5451,MikeKafka,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,16
5496,MikeKafka,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,17
459,MikeMcMahon,DET,1.0,11.0,15.0,77.0,0.0,1.0,2.0,18.0,0.0,5.7,5.7,2004.0,12
767,MikeMcMahon,PHI,1.0,1.0,1.0,22.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,2005.0,2
1073,MikeMcMahon,PHI,1.0,2.0,5.0,14.0,0.0,0.0,1.0,9.0,0.0,1.6,1.6,2005.0,10
1086,MikeMcMahon,PHI,1.0,18.0,39.0,298.0,1.0,1.0,9.0,31.0,1.0,28.0,28.0,2005.0,11
1160,MikeMcMahon,PHI,1.0,12.0,28.0,91.0,0.0,0.0,4.0,29.0,0.0,7.5,7.5,2005.0,12
1205,MikeMcMahon,PHI,1.0,4.0,10.0,61.0,0.0,2.0,3.0,14.0,0.0,4.5,4.5,2005.0,13
1240,MikeMcMahon,PHI,1.0,14.0,32.0,190.0,0.0,0.0,1.0,2.0,0.0,9.7,9.7,2005.0,14
1277,MikeMcMahon,PHI,1.0,15.0,28.0,97.0,1.0,3.0,7.0,17.0,0.0,10.6,10.6,2005.0,15
